#iterationNumber	varNumber	clauseNumber	itertionTime
1	1114	3197	0.02162s
2	1952	4590	0.008463s
3	2790	6912	0.009261s
4	3628	9226	0.00837s
5	4466	6611	0.008344s
6	5304	8925	0.009347s
7	6142	11239	0.01135s
8	6980	8547	0.009503s
9	7818	10857	0.01072s
10	8656	13147	0.01055s
11	9494	15425	0.01248s
12	10332	7868	0.01348s
13	11170	10136	0.01234s
14	12008	12396	0.01206s
15	12846	7895	0.01225s
16	13684	10151	0.013s
17	14522	12407	0.0125s
18	15360	14663	0.01475s
19	16198	9559	0.01386s
20	17036	11801	0.01488s
21	17874	8757	0.01292s
22	18712	10997	0.0168s
23	19550	8031	0.01411s
24	20388	10257	0.01459s
25	21226	12475	0.02244s
26	22064	7543	0.02975s
27	22902	7545	0.01769s
28	23740	7507	0.01412s
29	24578	9709	0.01504s
30	25416	11907	0.01369s
31	26254	14101	0.01689s
This is the last UNSAT round.
