#iterationNumber	varNumber	clauseNumber	itertionTime
1	2554	6191	0.0405s
2	4832	9625	0.01742s
3	7110	15673	0.01799s
4	9388	21721	0.01928s
5	11666	27769	0.02308s
6	13944	23801	0.02121s
7	16222	29849	0.02066s
8	18500	35897	0.02607s
9	20778	32368	0.02381s
10	23056	38366	0.02767s
11	25334	44364	0.03264s
12	27612	42530	0.02702s
13	29890	48528	0.02865s
14	32168	54526	0.02875s
15	34446	60524	0.04267s
16	36724	56116	0.03405s
17	39002	62114	0.02885s
18	41280	68112	0.03102s
19	43558	74110	0.03392s
20	45836	80108	0.03542s
21	48114	73218	0.05988s
22	50392	76502	0.03323s
23	52670	82496	0.03422s
24	54948	88490	0.04318s
25	57226	86766	0.04842s
26	59504	92760	0.05372s
27	61782	98730	0.06469s
28	64060	92125	0.08134s
29	66338	94719	0.08659s
30	68616	97056	0.04176s
31	70894	103002	0.04361s
32	73172	103557	0.05931s
33	75450	109503	0.04489s
34	77728	115449	0.1144s
35	80006	113515	0.04907s
36	82284	116861	0.05529s
37	84562	122807	0.0474s
38	86840	128753	0.0509s
39	89118	134699	0.04957s
40	91396	140645	0.06464s
41	93674	133599	0.05415s
42	95952	139545	0.1022s
43	98230	138021	0.05302s
44	100508	143961	0.05319s
45	102786	149901	0.05935s
46	105064	147771	0.07424s
47	107342	153711	0.08757s
48	109620	159651	0.06116s
49	111898	157551	0.05595s
50	114176	163491	0.09265s
51	116454	169427	0.07123s
52	118732	165462	0.1253s
53	121010	168074	0.1256s
54	123288	170410	0.06298s
55	125566	176346	0.06274s
56	127844	176958	0.07621s
57	130122	182894	0.09558s
58	132400	188830	0.1619s
59	134678	185854	0.2287s
60	136956	189036	0.1118s
61	139234	192294	0.3889s
62	141512	194645	0.07204s
63	143790	200579	0.1134s
64	146068	206513	0.1105s
65	148346	204482	0.07758s
66	150624	210416	0.3168s
67	152902	210939	0.07347s
68	155180	216873	0.09844s
69	157458	217539	0.328s
70	159736	220736	0.1853s
71	162014	224057	0.8125s
72	164292	227156	0.5959s
73	166570	229663	0.4167s
74	168848	232778	0.689s
75	171126	234673	0.5587s
76	173404	235877	0.1859s
77	175682	237241	0.4827s
78	177960	240054	0.6618s
79	180238	242125	0.1928s
80	182516	248049	0.4975s
81	184794	247627	0.1009s
82	187072	253551	0.7463s
83	189350	252960	0.2848s
84	191628	254012	0.4553s
85	193906	255539	1.341s
86	196184	257228	0.4622s
87	198462	260499	0.112s
88	200740	261820	0.4324s
89	203018	263033	0.1136s
90	205296	263791	2.899s
91	207574	264297	1.354s
92	209852	267386	0.5944s
93	212130	270510	0.2407s
94	214408	276404	0.1082s
95	216686	272914	0.3437s
96	218964	273736	0.8314s
97	221242	275238	1.041s
98	223520	276969	0.1374s
99	225798	278554	0.2288s
100	228076	284428	1.691s
101	230354	280880	0.6798s
102	232632	281720	0.1964s
103	234910	284773	2.779s
104	237188	286986	2.685s
105	239466	287400	1.915s
This is the last UNSAT round.
