#iterationNumber	varNumber	clauseNumber	itertionTime
1	894	2733	0.02424s
2	1512	3991	0.01009s
3	2130	5227	0.01159s
4	2748	7037	0.007298s
5	3366	8847	0.01042s
6	3984	10657	0.01225s
7	4602	12467	0.009482s
8	5220	11479	0.008285s
9	5838	13289	0.008847s
10	6456	15099	0.008419s
11	7074	16909	0.008847s
12	7692	18719	0.009831s
13	8310	20529	0.01057s
14	8928	18967	0.01s
15	9546	20777	0.01636s
16	10164	21299	0.0111s
17	10782	23107	0.01218s
18	11400	24871	0.01266s
19	12018	26635	0.01118s
20	12636	3991	0.04712s
This is the last UNSAT round.
