#iterationNumber	varNumber	clauseNumber	itertionTime
1	283841	868643	0.0442
2	283841	868643	0.0432
3	283841	868643	0.0551
4	283841	868643	0.0616
5	283841	868643	0.0668
6	283841	868643	0.0843
7	283841	868643	0.0865
8	283841	868643	0.0862
9	283841	868643	0.0908
10	283841	868643	0.1074
11	283841	868643	0.0957
12	283841	868643	0.1203
13	283841	868643	0.1151
14	283841	868643	0.1322
15	283841	868643	0.1388
16	283841	868643	0.1386
17	283841	868643	0.1575
18	283841	868643	0.1491
19	283841	868643	0.1632
20	283841	868643	0.1582
21	283841	868643	0.1779
22	283841	868643	0.186
23	283841	868643	0.1948
24	283841	868643	0.1978
25	283841	868643	0.2038
26	283841	868643	0.2211
27	283841	868643	0.218
28	283841	868643	0.2321
29	283841	868643	0.3725
The last iteration is UNSAT.
The total time used (including file parse time) is
4.3612 s
