#iterationNumber	varNumber	clauseNumber	itertionTime
1	283841	868643	0.0938
2	283841	868643	0.1068
3	283841	868643	0.1549
4	283841	868643	0.1695
5	283841	868643	0.1988
6	283841	868643	0.6944
7	283841	868643	0.2551
8	283841	868643	0.2864
9	283841	868643	0.3472
10	283841	868643	0.407
11	283841	868643	0.4156
12	283841	868643	0.4216
13	283841	868643	0.4993
14	283841	868643	0.5036
15	283841	868643	5.266
16	283841	868643	0.6762
17	283841	868643	0.6437
18	283841	868643	0.6786
19	283841	868643	0.7288
20	283841	868643	0.7512
21	283841	868643	0.7718
22	283841	868643	0.8282
23	283841	868643	0.847
24	283841	868643	2.6035
25	283841	868643	0.9559
26	283841	868643	0.9875
27	283841	868643	1.1751
28	283841	868643	1.0233
29	283841	868643	1.11
30	283841	868643	1.1134
31	283841	868643	1.579
32	283841	868643	1.2241
33	283841	868643	1.2652
34	283841	868643	1.3879
35	283841	868643	1.2794
36	283841	868643	1.3568
37	283841	868643	1.3739
38	283841	868643	1.4391
39	283841	868643	1.5027
40	283841	868643	1.7215
41	283841	868643	1.5741
42	283841	868643	1.6151
43	283841	868643	1.6421
44	283841	868643	1.658
45	283841	868643	1.7798
46	283841	868643	1.9939
47	283841	868643	1.8866
48	283841	868643	1.9348
49	283841	868643	2.0788
50	283841	868643	3.9889
The last iteration is UNSAT.
The total time used (including file parse time) is
60.7017 s
