#iterationNumber	varNumber	clauseNumber	itertionTime
1	2311	5395	0.0588
2	4589	11443	0.0698
3	6867	17491	0.0842
4	9145	23539	0.0958
5	11423	29587	0.1149
6	13701	35635	0.1254
7	15979	41683	0.1466
8	18257	47683	0.1528
9	20535	53683	0.1721
10	22813	59683	0.187
11	25091	65683	0.2184
12	27369	71683	0.2018
13	29647	77655	0.2436
14	31925	83627	0.2722
15	34203	89599	0.2606
16	36481	95563	0.3468
17	38759	101527	0.3384
18	41037	107491	0.3209
19	43315	113455	0.3342
20	45593	119419	0.3381
21	47871	125383	0.3752
22	50149	131347	0.3678
23	52427	137311	0.4037
24	54705	143275	0.4289
25	56983	149223	0.4056
26	59261	155167	0.422
27	61539	161111	0.4862
28	63817	167055	0.5253
29	66095	172999	0.4866
30	68373	178943	0.5289
31	70651	184883	0.5221
32	72929	190823	0.6333
33	75207	196763	0.6416
34	77485	202703	0.6374
35	79763	208643	0.6882
36	82041	214583	0.618
37	84319	220523	0.7748
38	86597	226463	0.6247
39	88875	232403	0.675
40	91153	238343	0.6632
41	93431	244283	0.6569
42	95709	250223	0.7519
43	97987	256163	0.7328
44	100265	262103	0.7415
45	102543	268043	0.8879
46	104821	273983	0.9086
47	107099	279923	0.9336
48	109377	285863	0.9133
49	111655	291803	0.8668
50	113933	297743	1.0235
51	116211	303683	0.8726
52	118489	309623	0.8815
53	120767	315563	1.0894
54	123045	321499	1.0949
55	125323	327435	1.1443
56	127601	333371	0.9885
57	129879	339307	1.0741
58	132157	345243	1.2731
59	134435	351179	1.0665
60	136713	357115	1.1917
61	138991	363051	1.2536
62	141269	368987	1.0959
63	143547	374923	1.4024
64	145825	380859	1.3728
65	148103	386795	1.4714
66	150381	392731	1.3196
67	152659	398667	1.7597
68	154937	404603	1.3485
69	157215	410539	1.3071
70	159493	416475	1.5258
71	161771	422411	1.3681
72	164049	428347	1.2048
73	166327	434283	1.619
74	168605	440219	1.6517
75	170883	446155	1.4321
76	173161	452091	1.7747
77	175439	458027	1.8347
78	177717	463963	1.4956
79	179995	469899	2.2336
80	182273	475835	1.9771
81	184551	481771	1.7423
82	186829	487707	1.8019
83	189107	493643	1.4557
84	191385	499579	2.4452
85	193663	505515	1.6344
86	195941	511447	1.6659
87	198219	517379	1.8817
88	200497	523311	1.4846
89	202775	529243	1.5986
90	205053	535175	1.5885
91	207331	541107	2.1163
92	209609	547035	2.1026
93	211887	552943	1.6866
94	214165	558851	2.436
95	216443	564755	2.1006
96	218721	570655	2.1649
97	220999	576555	2.5421
98	223277	582451	2.0037
99	225555	588347	2.6534
100	227833	594243	2.4375
101	230111	600139	1.7116
102	232389	606031	1.8331
103	234667	611919	3.118
104	236945	617803	2.8024
105	239223	623687	1.772
106	241501	629571	3.3913
107	243779	635451	2.8598
108	246057	641327	10.8792
The last iteration is UNSAT.
The total time used (including file parse time) is
134.268 s
