#iterationNumber	varNumber	clauseNumber	itertionTime
1	283841	868643	0.0596
2	283841	868643	0.0865
3	283841	868643	0.1268
4	283841	868643	7.5069
5	283841	868643	0.1723
6	283841	868643	0.2098
7	283841	868643	0.2171
8	283841	868643	0.275
9	283841	868643	0.297
10	283841	868643	0.2936
11	283841	868643	0.3437
12	283841	868643	0.3535
13	283841	868643	1.0031
14	283841	868643	0.4127
15	283841	868643	0.4242
16	283841	868643	0.4768
17	283841	868643	0.4934
18	283841	868643	5.1853
19	283841	868643	0.5531
20	283841	868643	0.5924
21	283841	868643	0.6213
22	283841	868643	0.6697
23	283841	868643	0.8094
24	283841	868643	0.6619
25	283841	868643	0.721
26	283841	868643	0.7588
27	283841	868643	3.8484
28	283841	868643	0.8536
29	283841	868643	0.8804
30	283841	868643	0.969
31	283841	868643	0.9337
32	283841	868643	0.9459
33	283841	868643	0.954
34	283841	868643	0.9612
35	283841	868643	1.0618
36	283841	868643	6.2269
37	283841	868643	1.1927
38	283841	868643	1.1436
39	283841	868643	1.1694
40	283841	868643	1.2762
41	283841	868643	1.8207
The last iteration is UNSAT.
The total time used (including file parse time) is
48.5714 s
