#iterationNumber	varNumber	clauseNumber	itertionTime
1	283841	868643	0.0479
2	283841	868643	0.0526
3	283841	868643	0.0644
4	283841	868643	0.0762
5	283841	868643	0.08
6	283841	868643	0.0906
7	283841	868643	0.1074
8	283841	868643	0.1095
9	283841	868643	0.1167
10	283841	868643	0.1324
11	283841	868643	0.1357
12	283841	868643	0.1383
13	283841	868643	0.1488
14	283841	868643	0.1703
15	283841	868643	0.1696
16	283841	868643	0.183
17	283841	868643	0.1922
18	283841	868643	0.1868
19	283841	868643	0.2386
20	283841	868643	0.2269
21	283841	868643	0.2242
22	283841	868643	0.2295
23	283841	868643	0.2398
24	283841	868643	0.244
25	283841	868643	0.2675
26	283841	868643	0.2558
27	283841	868643	0.272
28	283841	868643	0.2664
29	283841	868643	0.3333
30	283841	868643	0.2884
31	283841	868643	0.3043
32	283841	868643	0.3398
33	283841	868643	0.3119
34	283841	868643	0.3248
35	283841	868643	0.3601
36	283841	868643	0.3374
37	283841	868643	0.3576
38	283841	868643	0.4014
39	283841	868643	0.498
The last iteration is UNSAT.
The total time used (including file parse time) is
8.958 s
