#iterationNumber	varNumber	clauseNumber	itertionTime
1	2381	6013	0.0652
2	4729	13247	0.0877
3	7077	20481	0.1151
4	9425	27715	0.1235
5	11773	34949	0.1633
6	14121	42183	0.1834
7	16469	49417	0.1824
8	18817	56651	0.2306
9	21165	63885	0.2563
10	23513	71119	0.2745
11	25861	78353	0.3139
12	28209	85587	0.3475
13	30557	92821	0.4053
14	32905	100055	0.3671
15	35253	107289	0.4494
16	37601	114523	0.4092
17	39949	121757	0.5019
18	42297	128991	0.4549
19	44645	136225	0.4793
20	46993	143459	0.4827
21	49341	150693	0.5087
22	51689	157927	0.5565
23	54037	165161	0.5736
24	56385	172395	0.6263
25	58733	179629	0.6515
26	61081	186863	0.7427
27	63429	194097	0.8016
28	65777	201331	0.9097
29	68125	208565	0.7747
30	70473	215799	0.8278
31	72821	223033	0.8627
32	75169	230267	0.8305
33	77517	237501	0.9929
34	79865	244735	0.852
35	82213	251969	1.0788
36	84561	259203	0.9318
37	86909	266437	1.0878
38	89257	273671	1.0905
39	91605	280905	0.9831
40	93953	288139	0.9999
41	96301	295373	1.0303
42	98649	302607	1.3054
43	100997	309841	1.4427
44	103345	317075	1.4241
45	105693	324309	1.567
46	108041	331543	1.6146
47	110389	338777	1.8022
48	112737	346011	1.7751
49	115085	353245	1.8075
50	117433	360479	1.728
51	119781	367713	1.7294
52	122129	374947	2.0534
53	124477	382181	2.6038
54	126825	389415	2.5844
55	129173	396649	2.8025
56	131521	403883	2.7271
57	133869	411117	2.6404
58	136217	418351	2.8982
59	138565	425585	1.6466
60	140913	432819	1.828
61	143261	440053	1.8968
62	145609	447287	4.4404
63	147957	454521	5.2817
64	150305	461755	2.8494
65	152653	468989	2.1311
66	155001	476223	3.3553
67	157349	483457	2.5648
68	159697	490691	2.5913
69	162045	497925	3.3744
70	164393	505159	7.8079
71	166741	512393	8.7845
72	169089	519627	5.5814
73	171437	526861	11.5896
74	173785	534095	10.3133
75	176133	541329	34.2617
76	178481	548563	17.7514
77	180829	555797	47.4081
The last iteration is UNSAT.
The total time used (including file parse time) is
235.3428 s
