#iterationNumber	varNumber	clauseNumber	itertionTime
1	12859	32627	0.2129s
2	23109	43109	0.07439s
3	33359	70327	0.08412s
4	43609	97537	0.08719s
5	53859	82790	0.08075s
6	64109	109964	0.08623s
7	74359	137134	0.0967s
8	84609	122139	0.09436s
9	94859	149301	0.09284s
10	105109	176451	0.1182s
11	115359	203597	0.1319s
12	125609	173042	0.1283s
13	135859	200140	0.1851s
14	146109	191000	0.1672s
15	156359	191045	0.143s
16	166609	201237	0.1548s
17	176859	228229	0.1933s
18	187109	222206	0.1707s
19	197359	230956	0.1815s
20	207609	241276	0.1767s
21	217859	268228	0.2493s
22	228109	256518	0.185s
23	238359	283420	0.1751s
24	248609	271040	0.1517s
25	258859	297938	0.1483s
26	269109	324836	0.1567s
27	279359	351734	0.177s
28	289609	309508	0.2665s
29	299859	319373	0.1909s
30	310109	346263	0.2467s
31	320359	373149	0.2864s
32	330609	348591	0.1999s
33	340859	375469	0.1787s
34	351109	367020	0.6175s
35	361359	370573	0.2738s
36	371609	373280	0.2699s
37	381859	400120	0.2155s
38	392109	392204	0.3346s
39	402359	402228	0.4308s
40	412609	412608	0.2153s
41	422859	439428	0.2403s
42	433109	466248	0.3348s
43	443359	444443	0.2798s
44	453609	454585	0.2801s
45	463859	481397	0.2311s
46	474109	474693	0.2506s
47	484359	501497	0.2426s
48	494609	528301	0.2449s
49	504859	555105	0.2504s
50	515109	517046	0.2962s
51	525359	543850	0.5459s
52	535609	537208	0.2731s
53	545859	564006	0.2619s
54	556109	590796	0.3888s
55	566359	547416	0.253s
56	576609	574174	0.3032s
57	586859	600932	0.6114s
58	597109	576170	0.2808s
59	607359	586026	0.3793s
60	617609	612760	0.3056s
61	627859	639490	0.5252s
62	638109	611981	0.5217s
63	648359	614134	0.5154s
64	658609	611303	0.2896s
65	668859	616962	0.3216s
66	679109	643602	0.5573s
67	689359	631575	0.3501s
68	699609	658195	0.415s
69	709859	637343	0.4317s
70	720109	663943	0.5032s
71	730359	652973	0.4s
72	740609	679569	0.6371s
73	750859	669670	0.3178s
74	761109	676709	0.3591s
75	771359	703295	0.3779s
76	781609	729881	0.4527s
77	791859	702455	0.9857s
78	802109	707621	0.4577s
79	812359	715560	0.5594s
80	822609	742132	1.414s
81	832859	708003	0.8839s
82	843109	699379	1.359s
83	853359	706206	0.9591s
84	863609	708528	0.3743s
85	873859	735022	0.4725s
86	884109	761516	0.4374s
87	894359	728166	0.7145s
88	904609	754648	0.765s
89	914859	741351	0.5589s
90	925109	749882	1.188s
91	935359	755188	0.7624s
92	945609	761404	0.3906s
93	955859	787860	0.6142s
94	966109	774363	1.418s
95	976359	752942	0.594s
96	986609	779358	1.521s
97	996859	767643	0.8797s
98	1007109	774019	0.7182s
99	1017359	776601	0.8s
100	1027609	782231	1.414s
101	1037859	779699	0.4396s
102	1048109	806065	0.4756s
103	1058359	832431	1.019s
104	1068609	802833	0.4397s
105	1078859	829199	0.518s
106	1089109	855565	0.5288s
107	1099359	826057	2.175s
108	1109609	827452	1.115s
109	1119859	830240	0.4423s
110	1130109	837177	0.7453s
111	1140359	863517	1.353s
112	1150609	837986	0.911s
113	1160859	842748	1.174s
114	1171109	848191	1.2s
115	1181359	853308	0.5848s
116	1191609	860379	3.864s
117	1201859	863495	0.8063s
118	1212109	870247	1.021s
119	1222359	870889	0.4821s
120	1232609	897183	1.584s
121	1242859	877260	2.026s
122	1253109	884511	3.625s
123	1263359	866946	1.964s
124	1273609	855007	0.6993s
125	1283859	839469	4.085s
126	1294109	808830	0.7374s
127	1304359	813483	2.237s
128	1314609	815796	1.427s
129	1324859	820946	3.26s
130	1335109	820276	1.307s
131	1345359	824657	1.178s
132	1355609	829596	1.286s
133	1365859	835841	0.8788s
134	1376109	841554	0.7182s
135	1386359	867660	1.565s
136	1396609	846291	1.426s
137	1406859	845165	0.5512s
138	1417109	850460	0.5299s
139	1427359	876546	0.9061s
140	1437609	860122	2.347s
141	1447859	860414	5.107s
142	1458109	856876	0.8972s
143	1468359	862053	16.9s
This is the last UNSAT round.
