#iterationNumber	varNumber	clauseNumber	itertionTime
1	8467	23187	0.1593s
2	14325	28208	0.04665s
3	20183	44114	0.04899s
4	26041	59888	0.05264s
5	31899	56285	0.05826s
6	37757	72027	0.05216s
7	43615	87769	0.06518s
8	49473	81870	0.05629s
9	55331	97578	0.05688s
10	61189	113206	0.07447s
11	67047	106009	0.07124s
12	72905	121601	0.07166s
13	78763	137073	0.08164s
14	84621	78958	0.06657s
15	90479	94316	0.08053s
16	96337	59445	0.06365s
17	102195	74697	0.06225s
18	108053	89945	0.0683s
19	113911	32248	0.07659s
20	119769	32023	0.08439s
21	125627	31597	0.0843s
22	131485	31218	0.07593s
23	137343	30490	0.3249s
This is the last UNSAT round.
