#iterationNumber	varNumber	clauseNumber	itertionTime
1	8483	23219	0.1607s
2	14357	28283	0.04707s
3	20231	44285	0.04919s
4	26105	60287	0.05762s
5	31979	61221	0.05232s
6	37853	77187	0.05268s
7	43727	93153	0.06036s
8	49601	85057	0.05776s
9	55475	101015	0.06128s
10	61349	116921	0.07748s
11	67223	111423	0.06729s
12	73097	127329	0.09051s
13	78971	143215	0.09212s
14	84845	137068	0.1003s
15	90719	80334	0.06831s
16	96593	95894	0.1144s
17	102467	83080	0.08737s
18	108341	86786	0.07999s
19	114215	78456	0.1243s
20	120089	53311	0.08904s
21	125963	29299	0.08553s
22	131837	28847	0.07273s
23	137711	44079	0.1166s
24	143585	28053	0.09269s
25	149459	27669	0.0742s
26	155333	42887	0.299s
This is the last UNSAT round.
