#iterationNumber	varNumber	clauseNumber	itertionTime
1	10651	27935	0.193s
2	18693	35118	0.05751s
3	26735	56548	0.06474s
4	34777	77966	0.06616s
5	42819	53047	0.06446s
6	50861	74375	0.06869s
7	58903	95691	0.07691s
8	66945	68321	0.07052s
9	74987	89629	0.07794s
10	83029	110925	0.09052s
11	91071	83997	0.08569s
12	99113	105255	0.1019s
13	107155	91165	0.1063s
14	115197	93328	0.1025s
15	123239	99029	0.109s
16	131281	120229	0.1046s
17	139323	109921	0.1001s
18	147365	131113	0.1044s
19	155407	152291	0.1151s
20	163449	126669	0.1125s
21	171491	147835	0.1471s
22	179533	136836	0.1031s
23	187575	141631	0.107s
24	195617	162785	0.1209s
25	203659	183939	0.1156s
26	211701	205069	0.1246s
27	219743	155545	0.1969s
28	227785	160396	0.1835s
29	235827	165258	0.1235s
30	243869	186364	0.206s
31	251911	175523	0.1904s
32	259953	175430	0.1376s
33	267995	196502	0.1599s
34	276037	184841	0.1501s
35	284079	205905	0.2537s
36	292121	194143	0.3255s
37	300163	197819	0.1491s
38	308205	218873	0.1533s
39	316247	239927	0.1457s
40	324289	260981	0.1638s
41	332331	218025	0.1854s
42	340373	239079	0.1745s
43	348415	260133	0.1624s
44	356457	233503	0.1619s
45	364499	254553	0.162s
46	372541	275603	0.1648s
47	380583	296653	0.185s
48	388625	317703	0.1875s
49	396667	257363	0.1745s
50	404709	278405	0.2503s
51	412751	299425	0.2025s
52	420793	262693	0.3921s
53	428835	258856	0.1799s
54	436877	263257	0.1924s
55	444919	284245	0.1934s
56	452961	305209	0.2957s
57	461003	264965	0.3201s
58	469045	266460	0.3232s
59	477087	270305	0.2261s
60	485129	291243	0.2388s
61	493171	275556	0.291s
62	501213	279358	0.2048s
63	509255	300292	0.1996s
64	517297	321226	0.2924s
65	525339	290716	0.2298s
66	533381	311650	0.482s
67	541423	292951	0.2864s
68	549465	313869	0.2314s
69	557507	300745	0.2299s
70	565549	321663	0.2452s
71	573591	342581	0.3243s
72	581633	312230	0.2594s
73	589675	333148	0.2935s
74	597717	320161	0.6913s
75	605759	323929	0.3178s
76	613801	327555	0.4044s
77	621843	330925	0.3604s
78	629885	334298	0.2689s
79	637927	355204	0.2437s
80	645969	376110	0.3466s
81	654011	346104	0.2947s
82	662053	349697	0.3244s
83	670095	370597	0.2431s
84	678137	391497	0.2769s
85	686179	360156	0.4638s
86	694221	363852	0.3602s
87	702263	366938	0.789s
88	710305	368724	0.5109s
89	718347	372156	0.3035s
90	726389	346803	0.3327s
91	734431	367619	0.5378s
92	742473	337957	0.3764s
93	750515	340560	0.2973s
94	758557	361364	0.4053s
95	766599	347434	0.301s
96	774641	368238	0.29s
97	782683	389038	0.5198s
98	790725	350949	0.3082s
99	798767	371741	0.4104s
100	806809	355447	0.544s
101	814851	357524	0.4616s
102	822893	360676	1.307s
103	830935	328314	0.3802s
104	838977	330333	2.491s
This is the last UNSAT round.
