#iterationNumber	varNumber	clauseNumber	itertionTime
1	8051	22355	0.1552s
2	13493	26255	0.04334s
3	18935	40865	0.04427s
4	24377	55461	0.04673s
5	29819	70057	0.0522s
6	35261	40216	0.04816s
7	40703	54720	0.05275s
8	46145	28803	0.05131s
9	51587	43265	0.05085s
10	57029	57683	0.05388s
11	62471	27664	0.0542s
12	67913	42046	0.06893s
13	73355	26759	0.0589s
14	78797	26769	0.05949s
15	84239	41137	0.06918s
16	89681	26342	0.05942s
17	95123	40692	0.06862s
18	100565	25765	0.1243s
19	106007	25414	0.2537s
This is the last UNSAT round.
