#iterationNumber	varNumber	clauseNumber	itertionTime
1	8111	22475	0.152s
2	13613	26501	0.04586s
3	19115	41319	0.04635s
4	24617	56005	0.05024s
5	30119	70661	0.04937s
6	35621	35372	0.05027s
7	41123	50014	0.06172s
8	46625	40230	0.05031s
9	52127	54816	0.0574s
10	57629	69380	0.06027s
11	63131	39322	0.05634s
12	68633	53854	0.06012s
13	74135	41823	0.05828s
14	79637	56355	0.05793s
15	85139	70887	0.06397s
16	90641	85419	0.06396s
17	96143	36116	0.06189s
18	101645	50614	0.06899s
19	107147	26819	0.1065s
20	112649	26176	0.0654s
21	118151	25899	0.06572s
22	123653	40361	0.06853s
23	129155	54819	0.294s
This is the last UNSAT round.
