#iterationNumber	varNumber	clauseNumber	itertionTime
1	8407	23067	0.1553s
2	14205	27886	0.04809s
3	20003	43558	0.05719s
4	25801	46661	0.05829s
5	31599	50625	0.05441s
6	37397	66059	0.05905s
7	43195	60245	0.05693s
8	48993	75659	0.05908s
9	54791	91063	0.06744s
10	60589	65966	0.05911s
11	66387	81288	0.07489s
12	72185	59120	0.08663s
13	77983	51652	0.06438s
14	83781	34204	0.06064s
15	89579	49364	0.06036s
16	95377	64524	0.06411s
17	101175	79684	0.0702s
18	106973	36685	0.08542s
19	112771	36375	0.06829s
20	118569	51523	0.07148s
21	124367	37489	0.09018s
22	130165	31594	0.07327s
23	135963	28631	0.1074s
24	141761	27994	0.07589s
25	147559	43060	0.0774s
26	153357	26912	0.08254s
27	159155	41970	0.1032s
28	164953	26456	0.2622s
This is the last UNSAT round.
