#iterationNumber	varNumber	clauseNumber	itertionTime
1	8043	22339	0.1529s
2	13477	26174	0.04408s
3	18911	40746	0.04431s
4	24345	55294	0.04562s
5	29779	69772	0.04825s
6	35213	33778	0.05443s
7	40647	36490	0.04981s
8	46081	50928	0.05071s
9	51515	65362	0.05311s
10	56949	41065	0.05636s
11	62383	55479	0.05576s
12	67817	69863	0.05151s
13	73251	84247	0.0589s
14	78685	28249	0.05685s
15	84119	42623	0.06561s
16	89553	27338	0.0599s
17	94987	41692	0.0802s
18	100421	25656	0.07343s
19	105855	25528	0.07889s
20	111289	25229	0.3072s
This is the last UNSAT round.
