#iterationNumber	varNumber	clauseNumber	itertionTime
1	8383	23019	0.1599s
2	14157	27835	0.04842s
3	19931	43449	0.05205s
4	25705	42866	0.05323s
5	31479	58388	0.05164s
6	37253	73910	0.05874s
7	43027	66760	0.05586s
8	48801	82246	0.0584s
9	54575	97732	0.06997s
10	60349	89254	0.09139s
11	66123	92760	0.05919s
12	71897	108154	0.07989s
13	77671	106561	0.06689s
14	83445	121851	0.07742s
15	89219	137081	0.1295s
16	94993	109755	0.06986s
17	100767	124973	0.1185s
18	106541	115442	0.1392s
19	112315	119817	0.08723s
20	118089	27418	0.09934s
21	123863	26653	0.07205s
22	129637	26282	0.07993s
23	135411	26160	0.3421s
This is the last UNSAT round.
