#iterationNumber	varNumber	clauseNumber	itertionTime
1	8227	22707	0.1618s
2	13845	27037	0.04445s
3	19463	42163	0.04661s
4	25081	57281	0.04961s
5	30699	49360	0.0525s
6	36317	64366	0.05146s
7	41935	79372	0.05676s
8	47553	71941	0.05392s
9	53171	86947	0.05487s
10	58789	101953	0.05832s
11	64407	116959	0.05839s
12	70025	131965	0.07031s
13	75643	108753	0.06258s
14	81261	123759	0.06346s
15	86879	138765	0.06972s
16	92497	153771	0.07008s
17	98115	138564	0.07626s
18	103733	153542	0.08483s
19	109351	168424	0.1387s
20	114969	104261	0.1292s
21	120587	119095	0.08228s
22	126205	89535	0.07409s
23	131823	104345	0.08308s
24	137441	119151	0.08452s
25	143059	133945	0.09595s
26	148677	82157	0.1048s
27	154295	27491	0.1017s
28	159913	26808	0.07399s
29	165531	41504	0.09692s
30	171149	26320	0.2844s
This is the last UNSAT round.
