#iterationNumber	varNumber	clauseNumber	itertionTime
1	8487	23227	0.1638s
2	14365	28297	0.04891s
3	20243	44319	0.04888s
4	26121	60341	0.05634s
5	31999	63508	0.05631s
6	37877	79418	0.06436s
7	43755	77684	0.05961s
8	49633	93502	0.06166s
9	55511	109288	0.06963s
10	61389	95972	0.07061s
11	67267	111604	0.06244s
12	73145	127226	0.06796s
13	79023	76014	0.06144s
14	84901	91636	0.06718s
15	90779	107258	0.0691s
16	96657	122838	0.07242s
17	102535	59108	0.08703s
18	108413	60943	0.06934s
19	114291	76455	0.07969s
20	120169	91949	0.08049s
21	126047	54357	0.1052s
22	131925	69829	0.08066s
23	137803	55667	0.07944s
24	143681	71091	0.09443s
25	149559	86511	0.1004s
26	155437	54480	0.08556s
27	161315	54007	0.09942s
28	167193	49378	0.1017s
29	173071	41029	0.08087s
30	178949	56343	0.08761s
31	184827	71653	0.08469s
32	190705	86959	0.09091s
33	196583	102261	0.09888s
34	202461	42388	0.08947s
35	208339	57682	0.1256s
36	214217	30874	0.3552s
This is the last UNSAT round.
