#iterationNumber	varNumber	clauseNumber	itertionTime
1	8395	23043	0.1568s
2	14181	27854	0.04685s
3	19967	43492	0.05109s
4	25753	59130	0.05472s
5	31539	56151	0.06142s
6	37325	65133	0.05437s
7	43111	80761	0.06053s
8	48897	96225	0.08419s
9	54683	84193	0.07031s
10	60469	99589	0.07626s
11	66255	90168	0.06555s
12	72041	105508	0.1025s
13	77827	82352	0.08252s
14	83613	85758	0.07368s
15	89399	101038	0.09777s
16	95185	93939	0.09149s
17	100971	97854	0.0786s
18	106757	83111	0.09893s
19	112543	36036	0.06915s
20	118329	30630	0.06684s
21	124115	45692	0.07576s
22	129901	27327	0.1315s
23	135687	26947	0.08393s
24	141473	26828	0.1008s
25	147259	26478	0.1492s
This is the last UNSAT round.
