#iterationNumber	varNumber	clauseNumber	itertionTime
1	8075	22403	0.1571s
2	13541	26300	0.04551s
3	19007	40998	0.04323s
4	24473	55654	0.04452s
5	29939	70310	0.05022s
6	35405	48536	0.05455s
7	40871	63182	0.06669s
8	46337	55980	0.05237s
9	51803	70578	0.08305s
10	57269	64789	0.06057s
11	62735	38197	0.06144s
12	68201	52683	0.05857s
13	73667	29117	0.05819s
14	79133	43575	0.05507s
15	84599	58029	0.06203s
16	90065	72479	0.06577s
17	95531	29960	0.08566s
18	100997	28344	0.07937s
19	106463	26297	0.3063s
This is the last UNSAT round.
