#iterationNumber	varNumber	clauseNumber	itertionTime
1	10971	28615	0.1911s
2	19333	36268	0.06478s
3	27695	58534	0.06523s
4	36057	80788	0.06953s
5	44419	62594	0.06793s
6	52781	84836	0.09001s
7	61143	80649	0.0722s
8	69505	102883	0.07653s
9	77867	125117	0.08897s
10	86229	108130	0.08311s
11	94591	130280	0.08646s
12	102953	152430	0.08494s
13	111315	174548	0.09681s
14	119677	125980	0.09336s
15	128039	148086	0.1027s
16	136401	170184	0.1076s
17	144763	152754	0.1075s
18	153125	174844	0.1564s
19	161487	167700	0.1056s
20	169849	189786	0.1108s
21	178211	211844	0.1225s
22	186573	179460	0.119s
23	194935	201510	0.158s
24	203297	223556	0.1831s
25	211659	203842	0.1333s
26	220021	212016	0.1173s
27	228383	234050	0.1481s
28	236745	256080	0.1462s
29	245107	236420	0.1308s
30	253469	258450	0.1346s
31	261831	280480	0.1626s
32	270193	302510	0.1866s
33	278555	268574	0.1659s
34	286917	290596	0.1478s
35	295279	283027	0.1566s
36	303641	305047	0.1609s
37	312003	327063	0.1622s
38	320365	349079	0.1748s
39	328727	314341	0.154s
40	337089	336357	0.1627s
41	345451	358369	0.1798s
42	353813	380381	0.2426s
43	362175	343510	0.3703s
44	370537	350024	0.3324s
45	378899	332371	0.2225s
46	387261	338955	0.1781s
47	395623	360927	0.1968s
48	403985	382899	0.214s
49	412347	358100	0.2102s
50	420709	380072	0.2184s
51	429071	402020	0.3887s
52	437433	315303	0.2058s
53	445795	337193	0.2188s
54	454157	313446	0.2028s
55	462519	335328	0.3006s
56	470881	321655	0.2301s
57	479243	343517	0.2307s
58	487605	328781	0.4002s
59	495967	350631	0.2269s
60	504329	334193	0.3149s
61	512691	356019	0.2468s
62	521053	342882	0.2161s
63	529415	364700	0.2268s
64	537777	386518	0.232s
65	546139	408336	0.2432s
66	554501	363758	0.2635s
67	562863	385576	0.3928s
68	571225	373853	0.2779s
69	579587	395665	0.4183s
70	587949	380864	0.4279s
71	596311	381769	0.2733s
72	604673	383910	0.471s
73	613035	388274	0.2444s
74	621397	410060	0.5796s
75	629759	396087	0.305s
76	638121	417869	0.2668s
77	646483	439643	0.4167s
78	654845	399556	0.2499s
79	663207	397732	0.5208s
80	671569	401481	0.326s
81	679931	423221	0.3512s
82	688293	408757	0.2891s
83	696655	430493	0.3201s
84	705017	415200	0.3394s
85	713379	436932	0.2876s
86	721741	458652	0.2966s
87	730103	424335	0.343s
88	738465	446047	0.3089s
89	746827	467759	0.3086s
90	755189	438670	0.29s
91	763551	460382	0.5201s
92	771913	447263	0.3142s
93	780275	468967	0.3052s
94	788637	448671	0.3492s
95	796999	470375	0.3975s
96	805361	457012	0.4102s
97	813723	478716	0.3578s
98	822085	465437	0.2985s
99	830447	487137	1.017s
100	838809	473002	0.729s
101	847171	477524	0.7724s
102	855533	480919	0.6854s
103	863895	482558	1.108s
104	872257	486577	0.3356s
105	880619	508263	0.3789s
106	888981	529945	0.4911s
107	897343	490031	0.3488s
108	905705	511703	1.214s
109	914067	493376	0.6437s
110	922429	495869	0.5202s
111	930791	496536	0.4365s
112	939153	518180	0.5804s
113	947515	503826	0.5395s
114	955877	507328	0.4517s
115	964239	509613	0.9178s
116	972601	513451	0.8985s
117	980963	516344	0.5648s
118	989325	520361	0.7617s
119	997687	520514	0.566s
120	1006049	518372	0.6174s
121	1014411	505229	0.7161s
122	1022773	509245	1.375s
123	1031135	497443	0.4982s
124	1039497	499192	1.483s
125	1047859	485265	0.4408s
126	1056221	506797	0.3766s
127	1064583	528329	1.363s
128	1072945	474942	1.587s
129	1081307	454662	2.256s
This is the last UNSAT round.
