#iterationNumber	varNumber	clauseNumber	itertionTime
1	8027	22307	0.1552s
2	13445	26120	0.0424s
3	18863	40670	0.04365s
4	24281	55216	0.04945s
5	29699	69754	0.05224s
6	35117	47294	0.04884s
7	40535	61832	0.05199s
8	45953	76362	0.0542s
9	51371	63123	0.05449s
10	56789	77649	0.06301s
11	62207	92123	0.06864s
12	67625	76945	0.0595s
13	73043	91403	0.07974s
14	78461	80404	0.09465s
15	83879	73671	0.06007s
16	89297	88071	0.06616s
17	94715	102433	0.06035s
18	100133	116795	0.06351s
19	105551	131157	0.07387s
20	110969	47190	0.0943s
21	116387	42857	0.06568s
22	121805	57207	0.1098s
23	127223	41523	0.08346s
24	132641	27516	0.1019s
25	138059	27271	0.07074s
26	143477	41569	0.07012s
27	148895	55863	0.08541s
28	154313	25982	0.2908s
This is the last UNSAT round.
