#iterationNumber	varNumber	clauseNumber	itertionTime
1	8659	23571	0.1649s
2	14709	29093	0.04941s
3	20759	45567	0.05105s
4	26809	62041	0.0549s
5	32859	68993	0.06086s
6	38909	85433	0.0793s
7	44959	88057	0.06597s
8	51009	104119	0.06583s
9	57059	95388	0.07262s
10	63109	111416	0.08416s
11	69159	93143	0.06653s
12	75209	109109	0.0655s
13	81259	125075	0.07633s
14	87309	111538	0.1148s
15	93359	115863	0.1627s
16	99409	101697	0.08869s
17	105459	117605	0.08748s
18	111509	103784	0.079s
19	117559	119498	0.09869s
20	123609	46954	0.08082s
21	129659	48920	0.07445s
22	135709	64614	0.07727s
23	141759	80308	0.08122s
24	147809	96002	0.08269s
25	153859	56808	0.08209s
26	159909	72502	0.08888s
27	165959	88196	0.09631s
28	172009	62097	0.1411s
29	178059	54302	0.09868s
30	184109	54045	0.09847s
31	190159	40798	0.08718s
32	196209	56440	0.08793s
33	202259	72082	0.1106s
34	208309	31043	0.09922s
35	214359	46633	0.1121s
36	220409	29778	0.09177s
37	226459	45352	0.09266s
38	232509	60922	0.3265s
This is the last UNSAT round.
