#iterationNumber	varNumber	clauseNumber	itertionTime
1	8191	22635	0.1664s
2	13773	26920	0.04311s
3	19355	41854	0.04806s
4	24937	56768	0.05101s
5	30519	42606	0.05444s
6	36101	57440	0.05801s
7	41683	46791	0.08241s
8	47265	44151	0.07066s
9	52847	45546	0.05727s
10	58429	40694	0.06306s
11	64011	55388	0.07563s
12	69593	31058	0.0664s
13	75175	26959	0.06955s
14	80757	26836	0.0708s
15	86339	26695	0.05756s
16	91921	41325	0.06019s
17	97503	55951	0.0594s
18	103085	70573	0.1935s
19	108667	25679	0.2445s
This is the last UNSAT round.
