#iterationNumber	varNumber	clauseNumber	itertionTime
1	8427	23107	0.1564s
2	14245	28000	0.04662s
3	20063	43734	0.04829s
4	25881	59442	0.05675s
5	31699	54983	0.05588s
6	37517	70623	0.06351s
7	43335	69375	0.05874s
8	49153	84819	0.05566s
9	54971	100211	0.06402s
10	60789	66761	0.05784s
11	66607	82121	0.05883s
12	72425	97413	0.08205s
13	78243	44496	0.07967s
14	84061	43840	0.07236s
15	89879	59062	0.06609s
16	95697	45954	0.09836s
17	101515	46760	0.06739s
18	107333	61958	0.06875s
19	113151	77156	0.06715s
20	118969	92354	0.07299s
21	124787	107552	0.07932s
22	130605	42615	0.08088s
23	136423	57781	0.08601s
24	142241	35660	0.08251s
25	148059	35502	0.07719s
26	153877	50652	0.1455s
27	159695	36248	0.08176s
28	165513	36632	0.07631s
29	171331	51782	0.07764s
30	177149	66932	0.08318s
31	182967	82082	0.08471s
32	188785	97232	0.08504s
33	194603	112382	0.1128s
34	200421	38936	0.1163s
35	206239	27878	0.09684s
36	212057	27608	0.08672s
37	217875	42702	0.09086s
38	223693	57792	0.2384s
This is the last UNSAT round.
