#iterationNumber	varNumber	clauseNumber	itertionTime
1	8159	22571	0.1529s
2	13709	26670	0.04662s
3	19259	41556	0.04349s
4	24809	56344	0.04835s
5	30359	71132	0.05193s
6	35909	53473	0.04789s
7	41459	68261	0.06115s
8	47009	83043	0.0659s
9	52559	73268	0.05863s
10	58109	87982	0.06443s
11	63659	65420	0.06039s
12	69209	80080	0.08153s
13	74759	45798	0.07882s
14	80309	45150	0.07228s
15	85859	25972	0.07045s
16	91409	25714	0.1636s
17	96959	25488	0.06215s
18	102509	25395	0.1844s
This is the last UNSAT round.
