#iterationNumber	varNumber	clauseNumber	itertionTime
1	8403	23059	0.1639s
2	14197	27870	0.04777s
3	19991	43582	0.05048s
4	25785	59282	0.05264s
5	31579	59311	0.05156s
6	37373	74919	0.05298s
7	43167	90527	0.05399s
8	48961	106135	0.05639s
9	54755	121705	0.08504s
10	60549	104009	0.06023s
11	66343	107175	0.07415s
12	72137	122509	0.07787s
13	77931	106085	0.07024s
14	83725	121375	0.06659s
15	89519	136661	0.07449s
16	95313	104665	0.1355s
17	101107	108209	0.07152s
18	106901	123461	0.07598s
19	112695	138713	0.08232s
20	118489	153945	0.1559s
21	124283	85487	0.08249s
22	130077	38030	0.08792s
23	135871	29956	0.0718s
24	141665	45026	0.1086s
25	147459	26516	0.1053s
26	153253	26371	0.2211s
This is the last UNSAT round.
