#iterationNumber	varNumber	clauseNumber	itertionTime
1	8675	23603	0.1566s
2	14741	29136	0.0526s
3	20807	45738	0.05672s
4	26873	57098	0.05812s
5	32939	73698	0.05601s
6	39005	85392	0.06641s
7	45071	101966	0.06274s
8	51137	118540	0.0655s
9	57203	125520	0.09008s
10	63269	139394	0.06417s
11	69335	155960	0.06689s
12	75401	172506	0.06929s
13	81467	189052	0.08335s
14	87533	205558	0.1149s
15	93599	185163	0.1097s
16	99665	174732	0.09993s
17	105731	190762	0.1075s
18	111797	180112	0.09117s
19	117863	196142	0.08583s
20	123929	212126	0.1264s
21	129995	182257	0.08548s
22	136061	198241	0.1449s
23	142127	198658	0.09074s
24	148193	214616	0.09838s
25	154259	230574	0.1048s
26	160325	211284	0.2576s
27	166391	208376	0.2708s
28	172457	209092	0.1237s
29	178523	224866	0.1375s
30	184589	30380	0.1168s
31	190655	28306	0.1015s
32	196721	27476	0.1273s
33	202787	26827	0.2836s
This is the last UNSAT round.
