#iterationNumber	varNumber	clauseNumber	itertionTime
1	8007	22267	0.1589s
2	13405	25966	0.04257s
3	18803	40504	0.04424s
4	24201	54998	0.04979s
5	29599	33614	0.04429s
6	34997	48046	0.0585s
7	40395	36682	0.05321s
8	45793	28393	0.04897s
9	51191	42709	0.05192s
10	56589	57017	0.06798s
11	61987	28995	0.05234s
12	67385	43297	0.05263s
13	72783	57583	0.06065s
14	78181	28346	0.06621s
15	83579	27932	0.06175s
16	88977	26019	0.1534s
17	94375	25792	0.06334s
18	99773	40050	0.07775s
19	105171	25622	0.06376s
20	110569	39872	0.2817s
This is the last UNSAT round.
