#iterationNumber	varNumber	clauseNumber	itertionTime
1	8627	23507	0.1577s
2	14645	28933	0.04909s
3	20663	45339	0.05139s
4	26681	61745	0.05517s
5	32699	65347	0.05318s
6	38717	81529	0.05865s
7	44735	97691	0.07461s
8	50753	90621	0.08314s
9	56771	95885	0.09053s
10	62789	100128	0.07083s
11	68807	50520	0.06682s
12	74825	66272	0.06973s
13	80843	50220	0.08822s
14	86861	52348	0.07214s
15	92879	39027	0.06828s
16	98897	54717	0.08667s
17	104915	70407	0.09224s
18	110933	41861	0.09439s
19	116951	40434	0.07978s
20	122969	56084	0.08116s
21	128987	71734	0.08403s
22	135005	42249	0.07951s
23	141023	57899	0.08355s
24	147041	73549	0.07488s
25	153059	89199	0.07984s
26	159077	104849	0.08435s
27	165095	46384	0.0827s
28	171113	62034	0.1026s
29	177131	38691	0.08799s
30	183149	32267	0.09901s
31	189167	31416	0.1354s
32	195185	30661	0.1704s
33	201203	29728	0.09601s
34	207221	45250	0.2238s
This is the last UNSAT round.
