#iterationNumber	varNumber	clauseNumber	itertionTime
1	8695	23643	0.1675s
2	14781	29263	0.0511s
3	20867	45953	0.05497s
4	26953	62567	0.06146s
5	33039	69863	0.06365s
6	39125	83139	0.0686s
7	45211	87061	0.06448s
8	51297	103523	0.0685s
9	57383	110377	0.06863s
10	63469	126773	0.07629s
11	69555	143167	0.06858s
12	75641	142606	0.09003s
13	81727	158672	0.08195s
14	87813	88581	0.1084s
15	93899	83581	0.06844s
16	99985	99517	0.07359s
17	106071	90307	0.07147s
18	112157	106243	0.07214s
19	118243	122179	0.07554s
20	124329	138115	0.07862s
21	130415	154051	0.07856s
22	136501	169987	0.08945s
23	142587	115003	0.09577s
24	148673	130907	0.09339s
25	154759	146803	0.1071s
26	160845	83103	0.08056s
27	166931	98907	0.08169s
28	173017	114711	0.1096s
29	179103	130515	0.115s
30	185189	47955	0.09788s
31	191275	63735	0.09253s
32	197361	79515	0.09199s
33	203447	95295	0.08853s
34	209533	111075	0.09934s
35	215619	49774	0.09326s
36	221705	65544	0.09699s
37	227791	81314	0.0954s
38	233877	97084	0.2009s
39	239963	49853	0.134s
40	246049	44294	0.1018s
41	252135	60012	0.1069s
42	258221	75726	0.1351s
43	264307	38714	0.2703s
44	270393	31171	0.1956s
This is the last UNSAT round.
