#iterationNumber	varNumber	clauseNumber	itertionTime
1	8359	22971	0.1581s
2	14109	27694	0.04648s
3	19859	43208	0.05111s
4	25609	58722	0.05208s
5	31359	74172	0.05579s
6	37109	61121	0.05271s
7	42859	76563	0.09042s
8	48609	77955	0.06013s
9	54359	93329	0.05831s
10	60109	108595	0.06312s
11	65859	123829	0.07681s
12	71609	73405	0.06281s
13	77359	88491	0.06317s
14	83109	30904	0.06174s
15	88859	45954	0.06786s
16	94609	29111	0.07356s
17	100359	28544	0.07405s
18	106109	28280	0.08004s
19	111859	28115	0.07088s
20	117609	43097	0.09365s
21	123359	26433	0.3223s
This is the last UNSAT round.
