#iterationNumber	varNumber	clauseNumber	itertionTime
1	8431	23115	0.1624s
2	14253	28050	0.04925s
3	20075	43836	0.05064s
4	25897	59554	0.05575s
5	31719	56980	0.05383s
6	37541	72646	0.05406s
7	43363	88312	0.07652s
8	49185	85038	0.05848s
9	55007	100698	0.06111s
10	60829	101979	0.07499s
11	66651	117639	0.06981s
12	72473	133299	0.07716s
13	78295	129397	0.09911s
14	84117	122666	0.06998s
15	89939	138176	0.06958s
16	95761	153686	0.09511s
17	101583	143664	0.074s
18	107405	159174	0.08891s
19	113227	174684	0.0883s
20	119049	158283	0.08747s
21	124871	173609	0.08692s
22	130693	188879	0.1061s
23	136515	85958	0.09659s
24	142337	85028	0.09935s
25	148159	87661	0.08202s
26	153981	102829	0.1036s
27	159803	34806	0.08012s
28	165625	49954	0.09058s
29	171447	33626	0.1755s
30	177269	27225	0.08406s
31	183091	27025	0.2737s
This is the last UNSAT round.
