#iterationNumber	varNumber	clauseNumber	itertionTime
1	8579	23411	0.1645s
2	14549	28686	0.0508s
3	20519	44904	0.04949s
4	26489	61122	0.05747s
5	32459	67927	0.05443s
6	38429	84135	0.05944s
7	44399	100343	0.07538s
8	50369	102124	0.05779s
9	56339	118070	0.05969s
10	62309	134014	0.08306s
11	68279	97612	0.06076s
12	74249	113516	0.08774s
13	80219	73245	0.06544s
14	86189	88915	0.0802s
15	92159	54862	0.1094s
16	98129	53246	0.07167s
17	104099	68852	0.07635s
18	110069	56204	0.07893s
19	116039	71694	0.08152s
20	122009	44345	0.09717s
21	127979	44186	0.1055s
22	133949	45178	0.08168s
23	139919	42042	0.07603s
24	145889	57482	0.07777s
25	151859	72918	0.08294s
26	157829	43678	0.1067s
27	163799	31393	0.4404s
This is the last UNSAT round.
