#iterationNumber	varNumber	clauseNumber	itertionTime
1	8211	22675	0.1549s
2	13813	26947	0.04466s
3	19415	41973	0.05023s
4	25017	56987	0.05307s
5	30619	45039	0.04769s
6	36221	60025	0.05178s
7	41823	74995	0.05758s
8	47425	50131	0.05433s
9	53027	64971	0.0721s
10	58629	50982	0.05503s
11	64231	65752	0.07523s
12	69833	27180	0.05601s
13	75435	41894	0.06628s
14	81037	27066	0.05972s
15	86639	41764	0.06712s
16	92241	26864	0.06214s
17	97843	41550	0.06784s
18	103445	26474	0.06204s
19	109047	41148	0.3014s
This is the last UNSAT round.
