#iterationNumber	varNumber	clauseNumber	itertionTime
1	11259	29227	0.1981s
2	19909	37457	0.06286s
3	28559	60479	0.08577s
4	37209	57442	0.06935s
5	45859	80448	0.07702s
6	54509	77854	0.07263s
7	63159	100844	0.07548s
8	71809	123834	0.1117s
9	80459	106135	0.08738s
10	89109	129121	0.08377s
11	97759	152103	0.09877s
12	106409	135897	0.08754s
13	115059	158871	0.1125s
14	123709	181841	0.1176s
15	132359	165628	0.1379s
16	141009	188586	0.103s
17	149659	185599	0.1071s
18	158309	208549	0.1863s
19	166959	231495	0.1262s
20	175609	215475	0.1272s
21	184259	238421	0.1233s
22	192909	261367	0.1266s
23	201559	245327	0.1526s
24	210209	268273	0.1402s
25	218859	291219	0.2112s
26	227509	266725	0.1944s
27	236159	276271	0.2049s
28	244809	285930	0.1966s
29	253459	286901	0.1942s
30	262109	309791	0.1728s
31	270759	306413	0.165s
32	279409	329303	0.1561s
33	288059	352193	0.192s
34	296709	375059	0.2213s
35	305359	336592	0.1759s
36	314009	359446	0.1682s
37	322659	382300	0.1955s
38	331309	361500	0.1737s
39	339959	384350	0.2511s
40	348609	407194	0.177s
41	357259	384534	0.1987s
42	365909	407378	0.2884s
43	374559	430222	0.2033s
44	383209	409838	0.2377s
45	391859	432682	0.1918s
46	400509	455502	0.2275s
47	409159	407372	0.4234s
48	417809	430192	0.2144s
49	426459	422295	0.5965s
50	435109	406082	0.1973s
51	443759	428868	0.2014s
52	452409	451650	0.2456s
53	461059	474432	0.2998s
54	469709	434806	0.2603s
55	478359	457486	0.2523s
56	487009	388582	0.3425s
57	495659	372815	0.3466s
58	504309	377000	0.2395s
59	512959	399606	0.2205s
60	521609	422212	0.2998s
61	530259	387948	0.31s
62	538909	410510	0.284s
63	547559	378122	0.2253s
64	556209	400684	0.34s
65	564859	388478	0.3188s
66	573509	411030	0.2294s
67	582159	398478	0.2696s
68	590809	421026	0.3714s
69	599459	443568	0.3041s
70	608109	412864	0.2443s
71	616759	435406	0.383s
72	625409	423506	0.314s
73	634059	446046	0.9371s
74	642709	433756	0.4128s
75	651359	438335	0.505s
76	660009	442753	0.4819s
77	668659	446972	0.3851s
78	677309	452010	0.4844s
79	685959	474534	0.6392s
80	694609	460272	0.9512s
81	703259	462485	0.4491s
82	711909	467662	0.4173s
83	720559	490166	0.5659s
84	729209	451583	0.4381s
85	737859	474051	0.2821s
86	746509	461889	0.3785s
87	755159	484357	0.2906s
88	763809	506825	0.333s
89	772459	477890	0.6579s
90	781109	482862	0.5876s
91	789759	487327	0.5791s
92	798409	490994	0.3199s
93	807059	493600	2.736s
94	815709	493154	0.3092s
95	824359	515598	0.4384s
96	833009	499979	0.3754s
97	841659	522407	1.011s
98	850309	490706	0.6085s
99	858959	493712	0.8341s
100	867609	494535	1.03s
101	876259	495253	1.027s
102	884909	483714	0.4424s
103	893559	506032	0.4414s
104	902209	487748	0.3997s
105	910859	510054	0.8421s
106	919509	482423	0.3594s
107	928159	486986	0.6355s
108	936809	509284	1.675s
109	945459	487687	0.451s
110	954109	509965	1.556s
111	962759	491631	0.3561s
112	971409	513883	0.3654s
113	980059	486200	3.656s
114	988709	449708	4.505s
This is the last UNSAT round.
