#iterationNumber	varNumber	clauseNumber	itertionTime
1	8295	22843	0.1567s
2	13981	27400	0.04576s
3	19667	42638	0.04795s
4	25353	57872	0.04935s
5	31039	47105	0.04906s
6	36725	62335	0.05179s
7	42411	77537	0.05241s
8	48097	92707	0.0588s
9	53783	51107	0.05583s
10	59469	66217	0.05643s
11	65155	81265	0.06164s
12	70841	38879	0.05602s
13	76527	53853	0.06105s
14	82213	68815	0.06101s
15	87899	83741	0.06904s
16	93585	38644	0.0683s
17	99271	53564	0.06376s
18	104957	68474	0.06987s
19	110643	40160	0.06594s
20	116329	55068	0.08619s
21	122015	40906	0.07252s
22	127701	55804	0.1088s
23	133387	38003	0.0945s
24	139073	38284	0.09129s
25	144759	39195	0.09482s
26	150445	54077	0.105s
27	156131	38120	0.08416s
28	161817	52966	0.1052s
29	167503	26262	0.1212s
30	173189	25858	0.2633s
This is the last UNSAT round.
