#iterationNumber	varNumber	clauseNumber	itertionTime
1	8355	22963	0.1597s
2	14101	27715	0.04522s
3	19847	43195	0.04858s
4	25593	58641	0.05112s
5	31339	47571	0.05453s
6	37085	62929	0.05319s
7	42831	78241	0.05882s
8	48577	52612	0.06162s
9	54323	67782	0.06383s
10	60069	39074	0.05909s
11	65815	36134	0.05811s
12	71561	51228	0.05832s
13	77307	66302	0.07034s
14	83053	37244	0.06126s
15	88799	52258	0.08343s
16	94545	36676	0.0766s
17	100291	27433	0.08282s
18	106037	26121	0.1456s
19	111783	26000	0.2422s
This is the last UNSAT round.
