#iterationNumber	varNumber	clauseNumber	itertionTime
1	8023	22299	0.1474s
2	13437	26062	0.04476s
3	18851	40586	0.04209s
4	24265	55110	0.04342s
5	29679	69586	0.059s
6	35093	40948	0.06354s
7	40507	39698	0.05312s
8	45921	42542	0.07674s
9	51335	43937	0.06039s
10	56749	45307	0.05348s
11	62163	59681	0.05385s
12	67577	74055	0.05952s
13	72991	50664	0.09131s
14	78405	49494	0.05881s
15	83819	63850	0.05964s
16	89233	78200	0.06457s
17	94647	33128	0.0589s
18	100061	47442	0.07033s
19	105475	31552	0.08467s
20	110889	26436	0.06668s
21	116303	26317	0.06419s
22	121717	40603	0.06587s
23	127131	54885	0.3322s
This is the last UNSAT round.
