#iterationNumber	varNumber	clauseNumber	itertionTime
1	8319	22891	0.156s
2	14029	27512	0.047s
3	19739	42932	0.05526s
4	25449	58314	0.05276s
5	31159	53386	0.0478s
6	36869	68604	0.05869s
7	42579	83810	0.06078s
8	48289	68990	0.05844s
9	53999	84196	0.05885s
10	59709	99384	0.06122s
11	65419	114572	0.06644s
12	71129	86461	0.06024s
13	76839	101617	0.0649s
14	82549	116773	0.06365s
15	88259	131929	0.06746s
16	93969	147085	0.1455s
17	99679	91847	0.1156s
18	105389	89453	0.08993s
19	111099	94054	0.07126s
20	116809	109120	0.07744s
21	122519	124162	0.07477s
22	128229	139178	0.08369s
23	133939	96213	0.1287s
24	139649	95969	0.08194s
25	145359	39746	0.09294s
26	151069	54660	0.08944s
27	156779	39457	0.08045s
28	162489	34377	0.08934s
29	168199	29198	0.07825s
30	173909	44084	0.07808s
31	179619	58966	0.08471s
32	185329	26408	0.08199s
33	191039	41282	0.2898s
This is the last UNSAT round.
