#iterationNumber	varNumber	clauseNumber	itertionTime
1	8311	22875	0.1607s
2	14013	27427	0.04467s
3	19715	42763	0.04589s
4	25417	58087	0.05977s
5	31119	48385	0.0514s
6	36821	63653	0.05171s
7	42523	78921	0.05953s
8	48225	68504	0.06172s
9	53927	83768	0.06357s
10	59629	98948	0.07426s
11	65331	83640	0.06533s
12	71033	98728	0.06167s
13	76735	113816	0.06929s
14	82437	74964	0.06401s
15	88139	89996	0.06792s
16	93841	105026	0.07353s
17	99543	80747	0.06753s
18	105245	95753	0.08922s
19	110947	86185	0.06661s
20	116649	101125	0.06837s
21	122351	116053	0.1148s
22	128053	53042	0.07492s
23	133755	29075	0.1269s
24	139457	27730	0.07087s
25	145159	42596	0.07373s
26	150861	26232	0.1371s
27	156563	26103	0.3629s
This is the last UNSAT round.
