#iterationNumber	varNumber	clauseNumber	itertionTime
1	8755	23763	0.1595s
2	14901	29509	0.04881s
3	21047	46359	0.05358s
4	27193	63203	0.06208s
5	33339	72023	0.05645s
6	39485	88599	0.06099s
7	45631	105175	0.06878s
8	51777	103905	0.06748s
9	57923	120473	0.06955s
10	64069	137005	0.107s
11	70215	134842	0.102s
12	76361	131225	0.07695s
13	82507	147579	0.07239s
14	88653	163817	0.08274s
15	94799	63607	0.08012s
16	100945	79637	0.07363s
17	107091	45614	0.06985s
18	113237	61644	0.07799s
19	119383	77674	0.08287s
20	125529	93690	0.109s
21	131675	49151	0.1305s
22	137821	46068	0.07671s
23	143967	62032	0.07677s
24	150113	77996	0.08181s
25	156259	93950	0.09068s
26	162405	49048	0.08489s
27	168551	65002	0.08577s
28	174697	80956	0.08431s
29	180843	96910	0.08631s
30	186989	112864	0.08932s
31	193135	128818	0.1203s
32	199281	38010	0.1004s
33	205427	35424	0.1613s
34	211573	29611	0.09778s
35	217719	29313	0.107s
36	223865	45079	0.102s
37	230011	28683	0.2008s
This is the last UNSAT round.
