#iterationNumber	varNumber	clauseNumber	itertionTime
1	11483	29703	0.2149s
2	20357	38189	0.06846s
3	29231	61795	0.06695s
4	38105	85393	0.07577s
5	46979	65436	0.07262s
6	55853	89010	0.07701s
7	64727	112576	0.09191s
8	73601	89120	0.09893s
9	82475	112682	0.09853s
10	91349	136240	0.08976s
11	100223	159790	0.1029s
12	109097	122514	0.09913s
13	117971	146064	0.1062s
14	126845	169614	0.1248s
15	135719	147984	0.1487s
16	144593	156042	0.1345s
17	153467	179542	0.1402s
18	162341	166049	0.1766s
19	171215	154311	0.1597s
20	180089	177723	0.1308s
21	188963	167746	0.1581s
22	197837	191128	0.1364s
23	206711	180903	0.1428s
24	215585	204259	0.1296s
25	224459	227611	0.147s
26	233333	250959	0.1525s
27	242207	207011	0.1424s
28	251081	230343	0.2309s
29	259955	220508	0.19s
30	268829	243832	0.2306s
31	277703	234147	0.1766s
32	286577	240447	0.1819s
33	295451	263751	0.2871s
34	304325	253426	0.4714s
35	313199	252723	0.1825s
36	322073	259659	0.5418s
37	330947	266584	0.1869s
38	339821	273233	0.2713s
39	348695	296493	0.3103s
40	357569	286092	0.199s
41	366443	280358	0.1759s
42	375317	303566	0.1833s
43	384191	326774	0.223s
44	393065	349982	0.2111s
45	401939	305794	0.2219s
46	410813	328986	0.1897s
47	419687	352166	0.1958s
48	428561	375346	0.2284s
49	437435	328689	0.3736s
50	446309	351861	1.152s
51	455183	336625	0.4004s
52	464057	343497	0.3714s
53	472931	343205	0.2617s
54	481805	343619	0.4595s
55	490679	343573	0.285s
56	499553	366655	0.4742s
57	508427	352756	0.268s
58	517301	375836	0.4717s
59	526175	362459	0.2882s
60	535049	385539	0.2611s
61	543923	373971	0.3506s
62	552797	397025	0.2381s
63	561671	371411	0.2819s
64	570545	394445	0.3938s
65	579419	380771	0.2661s
66	588293	403793	0.2691s
67	597167	426815	0.3377s
68	606041	393476	0.3668s
69	614915	416490	0.5542s
70	623789	402820	0.7686s
71	632663	407461	0.6031s
72	641537	412783	0.2756s
73	650411	435785	0.3636s
74	659285	422737	0.3716s
75	668159	445737	0.5082s
76	677033	432600	0.373s
77	685907	455594	0.8212s
78	694781	440594	0.3314s
79	703655	463588	0.4896s
80	712529	451414	0.3201s
81	721403	474408	0.4555s
82	730277	461576	0.4306s
83	739151	484566	0.5417s
84	748025	471924	0.4138s
85	756899	477077	0.3966s
86	765773	482334	0.4466s
87	774647	505324	0.5853s
88	783521	492916	0.5133s
89	792395	498386	0.3254s
90	801269	521372	0.726s
91	810143	508336	1.739s
92	819017	511060	1.054s
93	827891	516127	0.5627s
94	836765	512858	1.195s
95	845639	514768	1.676s
96	854513	494780	0.3491s
97	863387	497889	0.4196s
98	872261	520783	0.7838s
99	881135	504688	0.618s
100	890009	509074	1.107s
101	898883	483372	1.526s
102	907757	483864	1.312s
103	916631	469635	1.715s
104	925505	449096	0.9411s
105	934379	441711	0.3785s
106	943253	445374	0.7394s
107	952127	468092	0.6147s
108	961001	449804	1.125s
109	969875	447601	1.057s
110	978749	444148	1.616s
111	987623	426925	4.873s
This is the last UNSAT round.
