#iterationNumber	varNumber	clauseNumber	itertionTime
1	5532	14883	0.1255s
2	9322	17901	0.03211s
3	13112	28033	0.03165s
4	16902	38145	0.03489s
5	20692	19643	0.03396s
6	24482	29747	0.03958s
7	28272	19726	0.03559s
8	32062	20039	0.05509s
9	35852	20253	0.04476s
10	39642	30341	0.07769s
11	43432	20902	0.04605s
12	47222	21322	0.0529s
13	51012	21160	0.05777s
14	54802	21394	0.0434s
15	58592	31450	0.04674s
16	62382	41498	0.04252s
17	66172	51538	0.04357s
18	69962	61570	0.04597s
19	73752	71598	0.0538s
20	77542	20287	0.09354s
21	81332	20327	0.331s
22	85122	20252	0.05666s
23	88912	20202	0.05799s
24	92702	30210	0.06396s
25	96492	40214	0.06877s
26	100282	50214	0.05989s
27	104072	60210	0.1652s
28	107862	18974	0.06817s
29	111652	28962	0.2267s
30	115442	18698	0.05723s
31	119232	28678	0.2436s
This is the last UNSAT round.
