#iterationNumber	varNumber	clauseNumber	itertionTime
1	9308	22871	0.1588s
2	16874	31768	0.05506s
3	24440	51928	0.05674s
4	32006	72088	0.06135s
5	39572	92248	0.1019s
6	47138	111219	0.07845s
7	54704	131083	0.1347s
8	62270	147937	0.1589s
9	69836	167319	0.2426s
10	77402	182687	0.2157s
11	84968	201546	0.1915s
12	92534	204557	0.1419s
13	100100	224665	0.1793s
14	107666	191378	0.1523s
15	115232	211380	0.251s
16	122798	212339	0.1004s
17	130364	222089	0.1278s
18	137930	242085	0.2534s
19	145496	243416	0.1581s
20	153062	263376	0.1129s
21	160628	267085	0.2693s
22	168194	217925	0.1602s
23	175760	221184	0.1805s
24	183326	213181	0.158s
25	190892	232861	0.2496s
26	198458	222755	0.2053s
27	206024	229556	0.1492s
28	213590	238047	0.1777s
29	221156	232147	0.2094s
30	228722	231983	0.1572s
31	236288	251531	0.2173s
32	243854	237483	0.2654s
33	251420	241417	0.2387s
34	258986	220447	0.1707s
35	266552	239835	0.1984s
36	274118	231297	0.2232s
37	281684	236246	0.2116s
38	289250	230864	0.2163s
39	296816	234567	0.2224s
40	304382	241401	0.2544s
41	311948	231008	0.2479s
42	319514	206079	0.2224s
43	327080	209780	0.1537s
44	334646	228902	0.2072s
45	342212	216798	0.1723s
46	349778	235910	0.2567s
47	357344	220125	0.2148s
48	364910	239193	0.1863s
49	372476	220786	0.2854s
50	380042	215841	0.2028s
51	387608	212953	0.1803s
52	395174	231907	0.1685s
53	402740	250859	0.194s
54	410306	223101	0.1939s
55	417872	242049	0.218s
56	425438	232149	0.3919s
57	433004	232592	0.1904s
58	440570	251526	0.2239s
59	448136	242049	0.3292s
60	455702	246253	0.215s
61	463268	245328	0.3679s
62	470834	245391	0.3195s
63	478400	243854	0.2393s
64	485966	262704	0.2572s
65	493532	247082	0.2848s
66	501098	265922	0.3717s
67	508664	248785	0.4369s
68	516230	249732	0.3347s
69	523796	248851	0.2427s
70	531362	251645	0.4904s
71	538928	251810	0.2576s
72	546494	270558	0.2123s
73	554060	244733	0.3293s
74	561626	246550	0.3753s
75	569192	248256	0.2164s
76	576758	266984	0.2993s
77	584324	249551	0.2178s
78	591890	268261	0.4899s
79	599456	253159	0.268s
80	607022	271851	0.2796s
81	614588	248085	0.5818s
82	622154	243341	0.2402s
83	629720	262015	0.2316s
84	637286	280681	0.3629s
85	644852	248038	0.2532s
86	652418	266692	0.7217s
87	659984	251039	0.2847s
88	667550	251284	0.3705s
89	675116	253963	0.2673s
90	682682	272595	0.2539s
91	690248	291227	0.2552s
92	697814	309859	0.249s
93	705380	328491	0.2828s
94	712946	265507	0.3504s
95	720512	284139	0.6062s
96	728078	269113	0.2678s
97	735644	287743	0.2629s
98	743210	306369	0.3162s
99	750776	324989	0.7073s
100	758342	278203	0.3072s
101	765908	278598	0.2747s
102	773474	297208	0.3184s
103	781040	315818	0.275s
104	788606	334424	0.2759s
105	796172	353026	0.2837s
106	803738	290831	0.2836s
107	811304	309425	0.3222s
108	818870	328011	0.4706s
109	826436	295902	0.3144s
110	834002	314472	0.4676s
This is the last UNSAT round.
