#iterationNumber	varNumber	clauseNumber	itertionTime
1	8571	23515	0.1837s
2	14533	27481	0.05002s
3	20495	43451	0.04967s
4	26457	59405	0.05081s
5	32419	75355	0.05883s
6	38381	35665	0.05236s
7	44343	51603	0.05358s
8	50305	67537	0.05988s
9	56267	40471	0.06008s
10	62229	56361	0.06454s
11	68191	72239	0.06263s
12	74153	88105	0.06398s
13	80115	45143	0.06623s
14	86077	61001	0.07353s
15	92039	46630	0.06941s
16	98001	62452	0.08219s
17	103963	48791	0.07024s
18	109925	64605	0.0825s
19	115887	51569	0.1293s
20	121849	51944	0.09167s
21	127811	67730	0.0929s
22	133773	83516	0.0883s
23	139735	55037	0.1164s
24	145697	55785	0.1036s
25	151659	71551	0.09116s
26	157621	57897	0.1006s
27	163583	73651	0.1383s
28	169545	58812	0.1139s
29	175507	59850	0.1038s
30	181469	75580	0.1169s
31	187431	59495	0.125s
32	193393	48445	0.09871s
33	199355	64107	0.0943s
34	205317	79765	0.1024s
35	211279	42079	0.09855s
36	217241	57729	0.1412s
37	223203	42892	0.1218s
38	229165	43308	0.1209s
39	235127	41920	0.1187s
40	241089	40657	0.2902s
This is the last UNSAT round.
