#iterationNumber	varNumber	clauseNumber	itertionTime
1	10415	27283	0.1926s
2	18221	35632	0.06356s
3	26027	56914	0.06431s
4	33833	78194	0.08268s
5	41639	95749	0.08364s
6	49445	115593	0.1122s
7	57251	134891	0.1191s
8	65057	150235	0.1012s
9	72863	171331	0.1183s
10	80669	177941	0.09113s
11	88475	199035	0.09723s
12	96281	213105	0.09531s
13	104087	234199	0.1232s
14	111893	255293	0.1833s
15	119699	265592	0.1388s
16	127505	286562	0.1288s
17	135311	307532	0.2243s
18	143117	287594	0.1394s
19	150923	276089	0.1547s
20	158729	296755	0.1666s
21	166535	317419	0.1585s
22	174341	269082	0.119s
23	182147	289744	0.1226s
24	189953	310390	0.1977s
25	197759	301747	0.1686s
26	205565	322337	0.5944s
27	213371	125158	0.1284s
28	221177	125220	0.1205s
29	228983	145302	0.159s
30	236789	165384	0.1588s
31	244595	134003	0.1256s
32	252401	154077	0.1361s
33	260207	140632	0.137s
34	268013	160706	0.1387s
35	275819	180780	0.2285s
36	283625	148454	0.1621s
37	291431	168506	0.1601s
38	299237	188536	0.1566s
39	307043	153663	0.1533s
40	314849	173681	0.1452s
41	322655	193693	0.148s
42	330461	213593	0.156s
43	338267	233493	0.1918s
44	346073	141346	0.1545s
45	353879	161246	0.1907s
46	361685	132654	0.257s
47	369491	133220	0.1681s
48	377297	153038	0.1702s
49	385103	172836	0.1727s
50	392909	130464	0.1716s
51	400715	150246	0.2145s
52	408521	133283	0.169s
53	416327	153037	0.2209s
54	424133	133087	0.1758s
55	431939	152835	0.2414s
56	439745	125560	0.271s
57	447551	126733	0.2064s
58	455357	128327	0.2221s
59	463163	129608	0.2756s
60	470969	130587	0.2295s
61	478775	131789	0.436s
62	486581	120085	0.3059s
63	494387	119040	0.3656s
This is the last UNSAT round.
