#iterationNumber	varNumber	clauseNumber	itertionTime
1	13147	33239	0.2306s
2	23685	44344	0.08827s
3	34223	72310	0.09083s
4	44761	70407	0.09285s
5	55299	98325	0.1163s
6	65837	96964	0.09925s
7	76375	124882	0.1085s
8	86913	123767	0.112s
9	97451	151683	0.1195s
10	107989	150686	0.1259s
11	118527	178602	0.1311s
12	129065	206518	0.1345s
13	139603	190923	0.1186s
14	150141	218839	0.1867s
15	160679	246737	0.1538s
16	171217	228010	0.1522s
17	181755	255854	0.1667s
18	192293	245500	0.1681s
19	202831	273344	0.1548s
20	213369	301184	0.1434s
21	223907	282879	0.1872s
22	234445	310711	0.1932s
23	244983	338537	0.1815s
24	255521	320599	0.3257s
25	266059	348419	0.2686s
26	276597	345906	0.1672s
27	287135	373718	0.1735s
28	297673	401526	0.1831s
29	308211	383969	0.1795s
30	318749	411769	0.2176s
31	329287	439565	0.3033s
32	339825	467357	0.2172s
33	350363	432495	0.4314s
34	360901	460263	0.3543s
35	371439	455848	0.2697s
36	381977	468425	0.4521s
37	392515	480305	0.2561s
38	403053	508045	0.2631s
39	413591	502101	0.4096s
40	424129	529809	0.4346s
41	434667	524727	0.5185s
42	445205	535755	0.4405s
43	455743	545692	0.4044s
44	466281	551006	0.2647s
45	476819	578670	0.2589s
46	487357	572493	0.7411s
47	497895	600157	0.4102s
48	508433	596393	0.5106s
49	518971	608632	0.2752s
50	529509	636264	0.7485s
51	540047	628525	0.6986s
52	550585	591961	0.5544s
53	561123	601852	0.507s
54	571661	605074	0.4754s
55	582199	632594	0.4712s
56	592737	590848	0.6614s
57	603275	597454	0.3169s
58	613813	603984	0.6134s
59	624351	591110	0.3894s
60	634889	618498	0.6904s
61	645427	609282	0.6644s
62	655965	595868	0.4053s
63	666503	600476	0.3203s
64	677041	627796	0.4172s
65	687579	616978	0.719s
66	698117	614525	0.564s
67	708655	641811	0.4217s
68	719193	630233	1.43s
69	729731	634179	0.5424s
70	740269	661437	0.635s
71	750807	646168	0.5387s
72	761345	654396	0.3514s
73	771883	681638	0.5675s
74	782421	708874	1.115s
75	792959	672087	0.4083s
76	803497	680037	1.178s
77	814035	684180	1.08s
78	824573	691997	1.264s
79	835111	690707	0.9775s
80	845649	698605	1.058s
81	856187	695106	0.3926s
82	866725	722236	0.8019s
83	877263	711592	0.4867s
84	887801	738718	0.8342s
85	898339	727840	3.438s
86	908877	730398	0.454s
87	919415	732371	1.449s
88	929953	740941	1.188s
89	940491	735848	1.235s
90	951029	742205	0.4666s
91	961567	769283	1.346s
92	972105	757774	0.6093s
93	982643	784842	1.485s
94	993181	764848	0.9965s
95	1003719	771384	0.6799s
96	1014257	798440	0.8095s
97	1024795	784378	0.6044s
98	1035333	811430	0.8084s
99	1045871	796808	1.35s
100	1056409	792362	0.4872s
101	1066947	799161	0.5782s
102	1077485	826183	0.5804s
103	1088023	853205	2.784s
104	1098561	818300	1.125s
105	1109099	824287	0.4898s
106	1119637	831077	0.8614s
107	1130175	858085	0.635s
108	1140713	845544	0.9174s
109	1151251	851384	2.973s
110	1161789	855613	0.6463s
111	1172327	882615	2.025s
112	1182865	868187	1.601s
113	1193403	861520	0.6788s
114	1203941	888498	0.5416s
115	1214479	876216	1.419s
116	1225017	879309	0.6179s
117	1235555	906281	1.53s
118	1246093	884908	0.7148s
119	1256631	911862	1.367s
120	1267169	898084	0.7418s
121	1277707	925030	7.075s
122	1288245	868376	1.499s
123	1298783	873604	1.012s
124	1309321	877983	0.6521s
125	1319859	883730	1.087s
126	1330397	889207	3.41s
127	1340935	878308	2.57s
128	1351473	873916	2.066s
129	1362011	876027	2.914s
130	1372549	872628	1.93s
131	1383087	875720	1.477s
132	1393625	881727	1.579s
133	1404163	887986	0.6749s
134	1414701	892382	2.918s
135	1425239	896166	0.8277s
136	1435777	901956	1.221s
137	1446315	903476	3.076s
138	1456853	896011	2.934s
139	1467391	896861	1.366s
140	1477929	902690	0.7689s
141	1488467	929450	26.03s
This is the last UNSAT round.
