#iterationNumber	varNumber	clauseNumber	itertionTime
1	12975	32723	0.2387s
2	23341	44921	0.08117s
3	33707	72923	0.09619s
4	44073	100925	0.08986s
5	54439	125315	0.1162s
6	64805	150915	0.1313s
7	75171	178913	0.1242s
8	85537	203812	0.2008s
9	95903	213563	0.1485s
10	106269	241305	0.114s
11	116635	262123	0.1252s
12	127001	289865	0.1359s
13	137367	317607	0.274s
14	147733	334961	0.2357s
15	158099	357553	0.5412s
16	168465	381694	0.161s
17	178831	403934	0.184s
18	189197	431672	0.4879s
19	199563	448970	0.2848s
20	209929	469597	0.3167s
21	220295	497329	0.1858s
22	230661	513446	0.3425s
23	241027	541162	0.1856s
24	251393	568878	0.2334s
25	261759	581206	0.4086s
26	272125	608842	1.162s
27	282491	615894	1.379s
28	292857	624537	1.003s
29	303223	636211	1.026s
30	313589	651632	0.8149s
31	323955	666182	0.434s
32	334321	587329	0.2817s
33	344687	614619	0.3565s
34	355053	495664	0.3666s
35	365419	522952	0.2209s
36	375785	525332	0.313s
37	386151	552620	0.7228s
38	396517	552480	1.093s
39	406883	552872	0.2972s
40	417249	580128	0.4708s
41	427615	607384	0.3808s
42	437981	566100	0.3155s
43	448347	593286	0.4288s
44	458713	620468	0.3537s
45	469079	592402	0.2647s
46	479445	619574	0.4985s
47	489811	609986	0.6533s
48	500177	616813	0.809s
49	510543	625759	0.2877s
50	520909	638782	0.7696s
51	531275	651499	1.043s
52	541641	603291	0.3406s
53	552007	630223	0.2854s
54	562373	657151	0.5735s
55	572739	601143	0.5468s
56	583105	562397	0.2933s
57	593471	589219	0.3028s
58	603837	580098	0.5306s
59	614203	606916	0.9569s
60	624569	596817	0.3731s
61	634935	603880	0.3973s
62	645301	630686	0.4395s
63	655667	657490	0.3386s
64	666033	629656	1.637s
65	676399	622225	0.5982s
66	686765	613844	0.4693s
67	697131	640534	0.691s
68	707497	625404	0.7696s
69	717863	614384	0.3914s
70	728229	641018	1.963s
71	738595	579456	1.206s
72	748961	584267	0.5718s
73	759327	589740	0.7896s
74	769693	590894	1.196s
75	780059	598602	0.5133s
76	790425	600298	0.4142s
77	800791	626744	1.401s
78	811157	613112	0.5259s
79	821523	639550	1.563s
80	831889	625720	0.5269s
81	842255	627165	0.371s
82	852621	653587	0.4195s
83	862987	680001	0.6552s
84	873353	638239	0.4912s
85	883719	641946	0.5308s
86	894085	668342	0.4336s
87	904451	657817	0.5964s
88	914817	684205	1.311s
89	925183	662872	0.9096s
90	935549	658308	2.67s
91	945915	634319	0.5144s
92	956281	660623	0.8578s
93	966647	649280	0.8175s
94	977013	656840	0.473s
95	987379	663922	1.207s
96	997745	669653	0.5424s
97	1008111	653061	0.4947s
98	1018477	679303	0.4257s
99	1028843	705545	0.4644s
100	1039209	675044	0.5811s
101	1049575	701286	0.6239s
102	1059941	727528	0.9842s
103	1070307	696957	0.5165s
104	1080673	723199	0.6596s
105	1091039	711030	0.509s
106	1101405	737268	0.6389s
107	1111771	720753	0.4785s
108	1122137	746987	1.134s
109	1132503	732348	0.4948s
110	1142869	739975	1.505s
111	1153235	746511	0.5096s
112	1163601	772739	0.7809s
113	1173967	757673	0.695s
114	1184333	763212	0.9421s
115	1194699	766157	0.8141s
116	1205065	792359	1.356s
117	1215431	768527	1.132s
118	1225797	770924	0.8127s
119	1236163	776280	0.7931s
120	1246529	802472	2.644s
121	1256895	785570	0.7001s
122	1267261	789620	1.58s
123	1277627	795417	1.095s
124	1287993	802076	1.139s
125	1298359	807929	2.488s
126	1308725	771731	0.8099s
127	1319091	769457	14.32s
This is the last UNSAT round.
