#iterationNumber	varNumber	clauseNumber	itertionTime
1	4077	10180	0.07136s
2	7215	12910	0.02417s
3	10353	21086	0.02506s
4	13491	29250	0.02552s
5	16629	37390	0.02863s
6	19767	21002	0.0264s
7	22905	29138	0.02743s
8	26043	37274	0.03135s
9	29181	27078	0.02994s
10	32319	35214	0.03242s
11	35457	43350	0.03513s
12	38595	32448	0.03381s
13	41733	40552	0.03695s
14	44871	48648	0.036s
15	48009	37636	0.03392s
16	51147	45732	0.03572s
17	54285	53828	0.04286s
18	57423	38955	0.03734s
19	60561	46999	0.04182s
20	63699	40482	0.03961s
21	66837	48510	0.04344s
22	69975	56538	0.04984s
23	73113	45713	0.04382s
24	76251	53737	0.04208s
25	79389	61761	0.04955s
26	82527	50913	0.04392s
27	85665	58937	0.04665s
28	88803	66961	0.05323s
29	91941	74985	0.0556s
30	95079	58069	0.06563s
31	98217	66093	0.04883s
32	101355	74117	0.04987s
33	104493	82141	0.05252s
34	107631	90165	0.08049s
35	110769	62879	0.06303s
36	113907	70867	0.05761s
37	117045	64598	0.05832s
38	120183	72582	0.06263s
39	123321	62464	0.05489s
40	126459	70424	0.05704s
41	129597	78384	0.06885s
42	132735	65874	0.058s
43	135873	73830	0.06361s
44	139011	81778	0.08573s
45	142149	68606	0.06798s
46	145287	67917	0.08998s
47	148425	67487	0.06693s
48	151563	75413	0.09768s
49	154701	67981	0.06488s
50	157839	75899	0.08704s
51	160977	69660	0.06665s
52	164115	77574	0.1029s
53	167253	70565	0.1093s
54	170391	66634	0.09276s
55	173529	59217	0.06853s
56	176667	67057	0.07623s
57	179805	61065	0.06821s
58	182943	68905	0.07197s
59	186081	76745	0.09829s
60	189219	63930	0.1056s
This is the last UNSAT round.
