#iterationNumber	varNumber	clauseNumber	itertionTime
1	10236	24843	0.1774s
2	18730	35072	0.06228s
3	27224	57668	0.08003s
4	35718	79685	0.08778s
5	44212	102281	0.1387s
6	52706	121619	0.1913s
7	61200	142634	0.1329s
8	69694	164422	0.1468s
9	78188	184306	0.2883s
10	86682	204816	0.1543s
11	95176	226628	0.4872s
12	103670	248197	0.4528s
13	112164	269992	1.448s
14	120658	290772	0.689s
15	129152	311546	0.6558s
16	137646	322286	0.4208s
17	146140	343178	0.3627s
18	154634	364159	0.1545s
19	163128	385381	0.2518s
20	171622	407943	0.1766s
21	180116	428015	0.8702s
22	188610	444160	0.2824s
23	197104	465054	0.5117s
24	205598	486171	0.2711s
25	214092	508731	0.2978s
26	222586	528018	0.7017s
27	231080	258611	0.2114s
28	239574	268889	0.2112s
29	248068	279906	0.4057s
30	256562	286618	0.5411s
31	265056	294738	0.2326s
32	273550	302748	0.3433s
33	282044	297248	0.5944s
34	290538	296595	0.2622s
35	299032	307027	0.2497s
36	307526	310694	0.2703s
37	316020	332624	0.4345s
38	324514	317838	0.1972s
39	333008	321448	0.3931s
40	341502	329904	0.2668s
41	349996	336281	0.4385s
42	358490	345571	0.2255s
43	366984	347721	0.245s
44	375478	369537	0.2057s
45	383972	391351	0.5037s
46	392466	363368	0.2364s
47	400960	385162	0.4919s
48	409454	376765	0.5097s
49	417948	346636	0.6277s
50	426442	342196	0.2937s
51	434936	347543	0.4963s
52	443430	352678	0.473s
53	451924	354246	0.3111s
54	460418	375832	0.254s
55	468912	363221	0.2273s
56	477406	384803	0.2637s
57	485900	406381	0.2866s
58	494394	361578	0.7094s
59	502888	354608	0.2795s
60	511382	376084	0.335s
61	519876	354324	0.3477s
62	528370	375768	0.3716s
63	536864	364247	0.3861s
64	545358	368596	0.4091s
65	553852	362098	0.2936s
66	562346	383476	0.2735s
67	570840	404854	0.2643s
68	579334	426232	0.336s
69	587828	389288	0.4566s
70	596322	388942	0.3512s
71	604816	381180	0.3335s
72	613310	402432	0.4792s
73	621804	370805	0.2931s
74	630298	392023	0.4491s
75	638792	368803	0.3077s
76	647286	370535	0.3346s
77	655780	391735	0.274s
78	664274	412933	0.2744s
79	672768	434127	0.3401s
80	681262	381384	0.4083s
81	689756	372046	0.5402s
82	698250	376236	0.613s
83	706744	368674	0.4251s
84	715238	362414	0.3375s
85	723732	383488	0.4626s
86	732226	367360	0.5897s
87	740720	370578	0.3914s
88	749214	373105	0.4321s
89	757708	364433	0.4238s
90	766202	385451	0.5449s
91	774696	359687	0.3697s
92	783190	380675	0.3866s
93	791684	401655	0.3972s
94	800178	369124	0.3256s
95	808672	390104	0.3134s
96	817166	411080	0.3467s
97	825660	432050	0.3869s
98	834154	380929	0.3627s
99	842648	401885	0.3854s
100	851142	379754	0.3681s
101	859636	400698	0.3268s
102	868130	421642	0.4493s
103	876624	386664	0.3431s
104	885118	407602	0.416s
105	893612	428522	0.4037s
106	902106	389593	0.4435s
107	910600	410487	0.3491s
108	919094	394602	0.5177s
109	927588	415480	0.5086s
110	936082	398358	0.427s
111	944576	400144	0.8338s
112	953070	401539	0.5491s
113	961564	403543	0.3841s
114	970058	403365	0.3901s
115	978552	424223	2.281s
116	987046	393549	0.3987s
117	995540	414371	0.6318s
118	1004034	400441	0.4016s
119	1012528	421251	0.473s
120	1021022	442053	0.639s
121	1029516	402208	1.703s
122	1038010	396761	0.4404s
123	1046504	399128	0.5891s
124	1054998	419886	0.4187s
125	1063492	402830	0.6818s
126	1071986	394880	0.4645s
127	1080480	415600	0.4108s
128	1088974	436320	0.3923s
129	1097468	457036	0.5209s
130	1105962	404654	0.4742s
131	1114456	425362	0.2668s
This is the last UNSAT round.
