#iterationNumber	varNumber	clauseNumber	itertionTime
1	4597	11256	0.07913s
2	8255	15056	0.02992s
3	11913	24708	0.03261s
4	15571	34360	0.03513s
5	19229	43310	0.06839s
6	22887	52106	0.04595s
7	26545	61756	0.04214s
8	30203	70636	0.03978s
9	33861	80286	0.04005s
10	37519	89936	0.04489s
11	41177	98431	0.183s
12	44835	98648	0.05236s
13	48493	108288	0.04737s
14	52151	117928	0.04899s
15	55809	127568	0.05611s
16	59467	133332	0.2365s
17	63125	141085	0.05276s
18	66783	149737	0.1885s
19	70441	155315	0.06378s
20	74099	164951	0.1159s
21	77757	172451	0.1204s
22	81415	174121	0.07614s
23	85073	183749	0.06397s
24	88731	190989	0.07089s
25	92389	200617	0.09057s
26	96047	210245	1.304s
27	99705	200735	0.07351s
28	103363	210343	0.1757s
29	107021	216166	0.07921s
30	110679	223885	0.2444s
31	114337	224062	0.07543s
32	117995	233658	0.2649s
33	121653	234966	0.07838s
34	125311	244558	1.097s
35	128969	249126	0.09071s
36	132627	258718	0.2436s
37	136285	252837	0.1178s
38	139943	259734	0.1026s
39	143601	269304	0.1902s
40	147259	278874	0.09444s
41	150917	280934	0.1008s
42	154575	290504	0.09986s
43	158233	300074	1.488s
44	161891	301010	0.7556s
45	165549	308084	0.2799s
46	169207	317654	1.152s
47	172865	321817	0.2817s
48	176523	329155	0.1651s
49	180181	336159	0.2749s
50	183839	343047	1.629s
51	187497	349925	0.429s
52	191155	356935	0.7592s
53	194813	363798	0.4039s
54	198471	370377	0.4289s
55	202129	377518	0.5924s
56	205787	379032	0.1478s
57	209445	388592	0.1391s
58	213103	398152	1.425s
59	216761	399151	1.342s
60	220419	406343	0.8066s
61	224077	409696	2.568s
62	227735	416405	2.232s
63	231393	422048	2.231s
64	235051	427998	0.506s
65	238709	434992	1.428s
66	242367	441788	8.729s
67	246025	438221	3.808s
68	249683	438119	0.5043s
69	253341	444966	0.227s
70	256999	454468	7.389s
71	260657	447752	17.4s
72	264315	446693	7.681s
73	267973	452885	450.1s
This is the last UNSAT round.
