#iterationNumber	varNumber	clauseNumber	itertionTime
1	8508	21171	0.1485s
2	15274	28912	0.05114s
3	22040	46972	0.05368s
4	28806	65032	0.05773s
5	35572	82226	0.08368s
6	42338	97454	0.08329s
7	49104	112837	0.1382s
8	55870	129613	0.1338s
9	62636	146469	0.2961s
10	69402	161911	0.2473s
11	76168	178032	0.3809s
12	82934	194543	0.2388s
13	89700	206797	0.145s
14	96466	222990	0.112s
15	103232	234079	0.1086s
16	109998	252091	0.236s
17	116764	265004	0.4615s
18	123530	280111	0.1308s
19	130296	295939	0.1673s
20	137062	313949	0.1944s
21	143828	327508	0.4057s
22	150594	336253	0.1839s
23	157360	354067	0.3042s
24	164126	220200	0.1643s
25	170892	237944	0.1799s
26	177658	228496	0.177s
27	184424	236951	0.1221s
28	191190	254685	0.1631s
29	197956	248395	0.1167s
30	204722	266093	0.1211s
31	211488	283791	0.1995s
32	218254	268126	0.1445s
33	225020	192216	0.2156s
34	231786	193799	0.162s
35	238552	193760	0.1742s
36	245318	194511	0.1746s
37	252084	198183	0.1948s
38	258850	186510	0.2101s
39	265616	175554	0.1293s
40	272382	192752	0.1392s
41	279148	209948	0.2158s
42	285914	182696	0.1976s
43	292680	185042	0.1518s
44	299446	202118	0.1695s
45	306212	166219	0.1385s
46	312978	183287	0.1638s
47	319744	200353	0.1702s
48	326510	148289	0.1621s
49	333276	146381	0.1516s
50	340042	163335	0.1552s
51	346808	180285	0.2089s
52	353574	148197	0.1552s
53	360340	165139	0.1785s
54	367106	151642	0.1573s
55	373872	168584	0.1839s
56	380638	154881	0.1522s
57	387404	171819	0.1599s
58	394170	188757	0.2214s
59	400936	159194	0.189s
60	407702	160635	0.2548s
61	414468	159770	0.1641s
62	421234	176684	0.1689s
63	428000	193596	0.176s
64	434766	210500	0.2038s
65	441532	165603	0.3837s
66	448298	166088	0.2421s
67	455064	167781	0.1959s
68	461830	170394	0.213s
69	468596	187272	0.282s
70	475362	168024	0.2396s
71	482128	184892	0.3021s
72	488894	163279	0.2895s
73	495660	164147	0.2631s
74	502426	165452	0.2136s
75	509192	167239	0.2339s
76	515958	184059	0.1926s
77	522724	164254	0.2084s
78	529490	181066	0.1913s
79	536256	197876	0.2605s
80	543022	168546	0.2569s
81	549788	168616	0.7091s
82	556554	168178	0.3325s
83	563320	184962	0.2003s
84	570086	170464	0.2002s
85	576852	187230	0.1964s
86	583618	203988	0.2437s
87	590384	220738	0.2115s
88	597150	237484	0.2578s
89	603916	166514	0.2243s
90	610682	183244	0.2545s
91	617448	199968	0.216s
92	624214	216690	0.2538s
93	630980	174218	0.2232s
94	637746	190928	0.4369s
95	644512	179164	0.2256s
96	651278	195862	0.217s
97	658044	212560	0.4843s
98	664810	182819	0.2202s
99	671576	199489	0.2312s
100	678342	182308	0.2268s
101	685108	198970	0.2253s
102	691874	215616	0.2333s
103	698640	232250	0.08111s
This is the last UNSAT round.
