#iterationNumber	varNumber	clauseNumber	itertionTime
1	9948	24267	0.1645s
2	18154	33874	0.05867s
3	26360	55602	0.06217s
4	34566	77326	0.07442s
5	42772	67162	0.07235s
6	50978	88874	0.08472s
7	59184	89162	0.07397s
8	67390	110874	0.09884s
9	75596	111543	0.1197s
10	83802	122609	0.114s
11	92008	132172	0.1951s
12	100214	133796	0.1685s
13	108420	143927	0.1872s
14	116626	152264	0.2257s
15	124832	161896	0.145s
16	133038	173128	0.1827s
17	141244	183051	0.1793s
18	149450	191762	0.1265s
19	157656	213330	0.1983s
20	165862	210929	0.1285s
21	174068	220444	0.2807s
22	182274	220817	0.1247s
23	190480	242339	0.7776s
24	198686	224518	0.1782s
25	206892	231827	0.1708s
26	215098	229111	0.1645s
27	223304	250507	0.1568s
28	231510	243735	0.1397s
29	239716	265131	0.2355s
30	247922	257204	0.3141s
31	256128	264802	0.1432s
32	264334	286186	0.4083s
33	272540	276999	0.302s
34	280746	275048	0.2541s
35	288952	279743	0.2064s
36	297158	285797	0.4511s
37	305364	287264	0.4533s
38	313570	290531	0.2039s
39	321776	292514	0.3048s
40	329982	300101	0.2561s
41	338188	292412	0.2034s
42	346394	313544	0.2225s
43	354600	306935	0.3784s
44	362806	312906	0.3509s
45	371012	318847	0.2448s
46	379218	315109	0.2984s
47	387424	315107	0.3364s
48	395630	321733	0.2471s
49	403836	326925	0.2406s
50	412042	347935	0.2689s
51	420248	330177	0.3509s
52	428454	335353	0.2976s
53	436660	335666	0.3093s
54	444866	356554	0.2458s
55	453072	323641	0.3945s
56	461278	322046	0.2763s
57	469484	324041	0.2421s
58	477690	344885	0.2172s
59	485896	330537	0.3846s
60	494102	330638	0.376s
61	502308	335507	0.3124s
62	510514	339220	0.2763s
63	518720	344773	0.4234s
64	526926	350299	0.2382s
65	535132	371109	0.2799s
66	543338	360346	0.3353s
67	551544	381142	0.3604s
68	559750	366597	0.2451s
69	567956	366749	0.3233s
70	576162	387525	0.6793s
71	584368	375795	0.4609s
72	592574	376518	0.2687s
73	600780	376455	0.2663s
74	608986	397193	0.2759s
75	617192	417927	0.4612s
76	625398	388792	0.6428s
77	633604	387385	0.3123s
78	641810	386058	0.5538s
79	650016	376156	0.3617s
80	658222	396804	0.317s
81	666428	385805	0.3977s
82	674634	383889	0.3142s
83	682840	404515	0.3815s
84	691046	393923	0.2831s
85	699252	414477	0.4269s
86	707458	342924	0.2705s
87	715664	363426	0.2773s
88	723870	383928	0.2822s
89	732076	404430	0.3085s
90	740282	355462	0.2927s
91	748488	375946	0.3165s
92	756694	396428	0.3655s
93	764900	362348	0.3297s
94	773106	382822	0.3585s
95	781312	359422	0.3177s
96	789518	379884	0.3942s
97	797724	367447	0.3433s
98	805930	387895	0.3087s
99	814136	408343	0.3768s
100	822342	374572	0.3509s
101	830548	395004	0.4684s
102	838754	357952	0.3659s
103	846960	360657	0.3108s
104	855166	381049	0.3174s
105	863372	401441	0.3579s
106	871578	421833	0.3911s
107	879784	376187	0.5195s
108	887990	378889	0.3305s
109	896196	399239	0.3855s
110	904402	358256	0.3864s
111	912608	378580	0.4735s
112	920814	352448	0.3902s
113	929020	348216	0.3839s
114	937226	368468	0.3841s
115	945432	327629	0.4731s
116	953638	322110	0.5024s
117	961844	323692	0.8253s
118	970050	317006	0.6743s
119	978256	316252	0.3425s
120	986462	317410	0.4656s
121	994668	316916	0.4253s
122	1002874	337076	0.3579s
123	1011080	357232	0.5929s
124	1019286	319418	0.3679s
125	1027492	339556	0.4611s
126	1035698	317991	0.3533s
127	1043904	338113	0.5726s
128	1052110	317197	0.4091s
129	1060316	319406	0.36s
130	1068522	339512	0.3912s
131	1076728	359610	0.3644s
132	1084934	379702	0.4496s
133	1093140	322390	0.4366s
134	1101346	342466	0.3787s
135	1109552	362540	1.11s
136	1117758	318257	0.5703s
137	1125964	318640	0.3749s
138	1134170	338684	0.3747s
139	1142376	358720	0.3738s
140	1150582	319386	0.5301s
141	1158788	339402	0.3317s
This is the last UNSAT round.
