#iterationNumber	varNumber	clauseNumber	itertionTime
1	8891	24195	0.1699s
2	15173	28652	0.05032s
3	21455	45462	0.05694s
4	27737	62244	0.05505s
5	34019	37775	0.05356s
6	40301	54523	0.06345s
7	46583	40625	0.06169s
8	52865	57359	0.06174s
9	59147	45421	0.06251s
10	65429	62147	0.06522s
11	71711	78869	0.07214s
12	77993	49120	0.08099s
13	84275	50959	0.06641s
14	90557	67629	0.07273s
15	96839	84295	0.07534s
16	103121	56967	0.07406s
17	109403	73621	0.07211s
18	115685	90275	0.07556s
19	121967	106929	0.08339s
20	128249	63674	0.08892s
21	134531	80300	0.0916s
22	140813	96908	0.0851s
23	147095	113504	0.1001s
24	153377	63077	0.09624s
25	159659	79665	0.1168s
26	165941	65664	0.09744s
27	172223	66625	0.1003s
28	178505	83203	0.0991s
29	184787	99765	0.1072s
30	191069	70240	0.1014s
31	197351	86798	0.1056s
32	203633	73333	0.1009s
33	209915	89879	0.1054s
34	216197	106401	0.1129s
35	222479	72317	0.1182s
36	228761	70394	0.1014s
37	235043	86872	0.1027s
38	241325	103346	0.1077s
39	247607	119816	0.1092s
40	253889	136282	0.1224s
41	260171	65681	0.1422s
42	266453	66628	0.1461s
43	272735	67754	0.139s
44	279017	68746	0.1521s
45	285299	69758	0.1475s
46	291581	66451	0.1376s
47	297863	65353	0.1556s
48	304145	65939	0.1282s
49	310427	82353	0.2248s
50	316709	61772	0.1328s
51	322991	78162	0.1416s
52	329273	63596	0.1272s
53	335555	79986	0.1731s
54	341837	65060	0.1485s
55	348119	64048	0.1406s
56	354401	80422	0.3283s
This is the last UNSAT round.
