#iterationNumber	varNumber	clauseNumber	itertionTime
1	3757	9500	0.06692s
2	6575	11779	0.02369s
3	9393	19123	0.02125s
4	12211	26459	0.02489s
5	15029	15793	0.02368s
6	17847	23095	0.02345s
7	20665	30389	0.02642s
8	23483	20145	0.02516s
9	26301	27435	0.02657s
10	29119	34725	0.03093s
11	31937	24102	0.02907s
12	34755	31388	0.02861s
13	37573	38666	0.03117s
14	40391	28085	0.03141s
15	43209	35363	0.03605s
16	46027	42641	0.0352s
17	48845	31790	0.03231s
18	51663	39060	0.03348s
19	54481	46326	0.0404s
20	57299	35653	0.04154s
21	60117	42919	0.04053s
22	62935	50185	0.03723s
23	65753	57451	0.0413s
24	68571	37125	0.03656s
25	71389	44367	0.03995s
26	74207	51609	0.04732s
27	77025	37323	0.04633s
28	79843	38154	0.04625s
29	82661	45346	0.04736s
30	85479	52538	0.06014s
31	88297	39068	0.04321s
32	91115	46260	0.04412s
33	93933	53452	0.04572s
34	96751	60644	0.04964s
35	99569	43129	0.0465s
36	102387	50321	0.04566s
37	105205	57513	0.05036s
38	108023	64681	0.05582s
39	110841	42767	0.04908s
40	113659	49931	0.05041s
41	116477	57095	0.05208s
42	119295	45241	0.04912s
43	122113	52405	0.05424s
44	124931	59565	0.06116s
45	127749	38861	0.06928s
46	130567	39118	0.05503s
47	133385	46236	0.06024s
48	136203	40310	0.05345s
49	139021	47416	0.06484s
50	141839	38104	0.05751s
51	144657	45186	0.05686s
52	147475	52268	0.06669s
53	150293	37426	0.06148s
54	153111	44486	0.06691s
55	155929	35012	0.05835s
56	158747	42060	0.05941s
57	161565	49104	0.08062s
58	164383	35058	0.06613s
59	167201	42090	0.07368s
60	170019	49118	0.06435s
This is the last UNSAT round.
