#iterationNumber	varNumber	clauseNumber	itertionTime
1	10428	25287	0.1796s
2	19114	35615	0.06482s
3	27800	58603	0.07496s
4	36486	60385	0.07738s
5	45172	72110	0.07624s
6	53858	95058	0.07383s
7	62544	118006	0.08913s
8	71230	108344	0.08283s
9	79916	131292	0.09688s
10	88602	154240	0.1376s
11	97288	143655	0.1617s
12	105974	154359	0.1784s
13	114660	165794	0.1906s
14	123346	175764	0.2064s
15	132032	185429	0.1918s
16	140718	196119	0.1941s
17	149404	207225	0.149s
18	158090	213932	0.2298s
19	166776	222741	0.3409s
20	175462	229723	0.3354s
21	184148	239321	0.6462s
22	192834	244966	0.3761s
23	201520	251043	0.163s
24	210206	273791	0.2429s
25	218892	270795	0.1748s
26	227578	280191	0.4239s
27	236264	277523	0.2977s
28	244950	276522	0.2858s
29	253636	283563	0.228s
30	262322	306145	0.2421s
31	271008	302061	0.4161s
32	279694	310602	0.2451s
33	288380	320507	0.273s
34	297066	330755	0.337s
35	305752	314943	0.2483s
36	314438	322248	0.3178s
37	323124	331335	0.2957s
38	331810	336129	0.3935s
39	340496	321876	0.3209s
40	349182	325629	0.2063s
41	357868	347927	0.3037s
42	366554	336222	0.3687s
43	375240	342292	0.3237s
44	383926	349546	0.3739s
45	392612	343732	0.3821s
46	401298	340733	0.3336s
47	409984	335807	0.2391s
48	418670	342325	0.3009s
49	427356	345871	0.3555s
50	436042	348577	0.5639s
51	444728	347599	0.2081s
52	453414	369701	0.2955s
53	462100	357813	0.6397s
54	470786	337320	0.3668s
55	479472	359322	0.4599s
56	488158	344307	0.3509s
57	496844	342092	0.2657s
58	505530	340274	0.2707s
59	514216	362204	0.4203s
60	522902	347997	0.3116s
61	531588	343663	0.308s
62	540274	342157	0.3965s
63	548960	336224	0.3537s
64	557646	342238	0.3234s
65	566332	364018	0.2432s
66	575018	385798	0.2437s
67	583704	355388	0.2786s
68	592390	377166	0.2592s
69	601076	398944	0.655s
70	609762	356170	0.3733s
71	618448	354850	0.3546s
72	627134	354356	0.3178s
73	635820	376014	0.3483s
74	644506	349394	0.3011s
75	653192	371006	0.2853s
76	661878	392614	0.3705s
77	670564	350846	0.3106s
78	679250	344872	0.4024s
79	687936	366416	0.481s
80	696622	336205	0.3333s
81	705308	357737	0.329s
82	713994	379269	0.4662s
83	722680	348905	0.3131s
84	731366	370425	0.2856s
85	740052	351781	0.3676s
86	748738	373273	0.4172s
87	757424	348830	0.4019s
88	766110	350270	0.2915s
89	774796	371750	0.3065s
90	783482	393226	0.3901s
91	792168	360064	0.3384s
92	800854	381536	0.4353s
93	809540	357487	0.3587s
94	818226	378937	0.3877s
95	826912	361136	0.4244s
96	835598	382566	0.4667s
97	844284	366997	0.3685s
98	852970	363453	0.7137s
99	861656	363738	0.4367s
100	870342	366708	0.5147s
101	879028	368305	0.3401s
102	887714	389691	0.3828s
103	896400	372370	0.4232s
104	905086	393722	0.3749s
105	913772	358342	0.4146s
106	922458	379648	0.36s
107	931144	400950	0.3661s
108	939830	343763	0.4893s
109	948516	365043	0.3418s
110	957202	339955	0.3822s
111	965888	361227	0.5092s
112	974574	344347	0.3523s
113	983260	365603	0.48s
114	991946	346274	0.4196s
115	1000632	367516	0.3587s
116	1009318	388758	0.37s
117	1018004	351000	0.4026s
118	1026690	372238	0.3574s
119	1035376	393472	0.3665s
120	1044062	414700	0.3597s
121	1052748	435928	0.4362s
122	1061434	362410	0.4629s
123	1070120	383636	0.439s
124	1078806	404858	0.9032s
125	1087492	369243	0.417s
126	1096178	372474	0.424s
127	1104864	393666	0.3885s
128	1113550	414850	0.3759s
129	1122236	436030	0.3746s
130	1130922	457210	0.5104s
131	1139608	371435	0.4179s
132	1148294	392601	0.6577s
133	1156980	367759	0.456s
134	1165666	388903	0.5472s
135	1174352	366779	0.6352s
136	1183038	366757	0.4162s
137	1191724	387887	0.1657s
This is the last UNSAT round.
