#iterationNumber	varNumber	clauseNumber	itertionTime
1	4877	11880	0.08683s
2	8815	15820	0.03092s
3	12753	26104	0.03003s
4	16691	36388	0.03058s
5	20629	46660	0.03337s
6	24567	33140	0.03759s
7	28505	37445	0.03864s
8	32443	47709	0.04187s
9	36381	45263	0.0384s
10	40319	55511	0.04165s
11	44257	53449	0.04634s
12	48195	63697	0.05328s
13	52133	73945	0.05545s
14	56071	66068	0.05214s
15	60009	76308	0.04836s
16	63947	86548	0.05723s
17	67885	78501	0.05083s
18	71823	88741	0.06196s
19	75761	98981	0.06532s
20	79699	91521	0.06098s
21	83637	101761	0.1032s
22	87575	100315	0.05891s
23	91513	104555	0.07371s
24	95451	114795	0.06525s
25	99389	125035	0.06936s
26	103327	117018	0.07252s
27	107265	127258	0.1124s
28	111203	125418	0.0687s
29	115141	129909	0.1553s
30	119079	132554	0.07566s
31	123017	135891	0.1711s
32	126955	139975	0.07336s
33	130893	150201	0.08962s
34	134831	160427	0.08344s
35	138769	152004	0.07485s
36	142707	162224	0.09548s
37	146645	172442	0.08639s
38	150583	182660	0.08698s
39	154521	168707	0.3496s
40	158459	171000	0.08097s
41	162397	181200	0.09516s
42	166335	191400	0.1506s
43	170273	181767	0.1138s
44	174211	179064	0.17s
45	178149	175363	0.08866s
46	182087	185499	0.1075s
47	186025	181537	0.2037s
48	189963	184854	0.09367s
49	193901	194988	0.1518s
50	197839	192552	0.1375s
51	201777	202686	0.1012s
52	205715	212820	0.1052s
53	209653	204279	0.1022s
54	213591	214413	0.1071s
55	217529	224547	0.1719s
56	221467	207368	0.2222s
57	225405	201071	0.11s
58	229343	204611	0.1138s
59	233281	214685	0.1362s
60	237219	224759	0.1104s
61	241157	215225	0.1335s
62	245095	225295	0.2462s
63	249033	221151	0.1211s
64	252971	224263	0.1237s
65	256909	234331	0.2217s
66	260847	230994	0.1303s
67	264785	233837	0.3176s
68	268723	235934	0.1338s
69	272661	239336	0.4262s
70	276599	205279	0.2032s
71	280537	208470	0.31s
72	284475	210984	0.1332s
73	288413	220936	0.1313s
74	292351	215259	0.6169s
75	296289	213386	0.223s
76	300227	215032	0.3527s
77	304165	216975	0.7812s
78	308103	217928	0.1581s
79	312041	220532	0.1514s
80	315979	230446	0.2383s
81	319917	225244	1.125s
82	323855	217834	0.1579s
83	327793	227718	0.4358s
84	331731	222498	0.5285s
85	335669	224423	0.1457s
86	339607	226890	0.1462s
87	343545	236760	0.1625s
88	347483	246630	0.1768s
89	351421	256500	9.533s
This is the last UNSAT round.
