#iterationNumber	varNumber	clauseNumber	itertionTime
1	5852	15563	0.1347s
2	9962	19069	0.0446s
3	14072	30025	0.03562s
4	18182	40975	0.03467s
5	22292	51915	0.03736s
6	26402	23095	0.03548s
7	30512	34005	0.03608s
8	34622	44911	0.04209s
9	38732	25374	0.04009s
10	42842	36260	0.04135s
11	46952	24962	0.04277s
12	51062	35832	0.04852s
13	55172	26273	0.04975s
14	59282	37125	0.04331s
15	63392	47971	0.0487s
16	67502	27811	0.0505s
17	71612	38643	0.05138s
18	75722	27816	0.05491s
19	79832	27829	0.05384s
20	83942	38655	0.05134s
21	88052	49481	0.05907s
22	92162	29101	0.06052s
23	96272	29625	0.05088s
24	100382	40443	0.05369s
25	104492	51249	0.05881s
26	108602	62047	0.05771s
27	112712	72837	0.06589s
28	116822	28681	0.06015s
29	120932	39447	0.05851s
30	125042	50205	0.06622s
31	129152	60959	0.0826s
32	133262	26209	0.07687s
33	137372	26195	0.06233s
34	141482	36935	0.06962s
35	145592	25886	0.08217s
36	149702	36618	0.1074s
37	153812	25559	0.3449s
38	157922	25487	0.07097s
39	162032	25349	0.06801s
40	166142	36065	0.07904s
41	170252	46777	0.09216s
42	174362	57485	0.3413s
43	178472	24227	0.07533s
44	182582	24132	0.1133s
This is the last UNSAT round.
