#iterationNumber	varNumber	clauseNumber	itertionTime
1	11995	30791	0.2248s
2	21381	40090	0.07781s
3	30767	65052	0.077s
4	40153	89962	0.08217s
5	49539	69176	0.08267s
6	58925	94024	0.09822s
7	68311	86853	0.1088s
8	77697	111665	0.09965s
9	87083	104761	0.09607s
10	96469	129547	0.1074s
11	105855	122906	0.1274s
12	115241	147672	0.1092s
13	124627	138834	0.106s
14	134013	163570	0.1438s
15	143399	188290	0.1191s
16	152785	164969	0.1276s
17	162171	189681	0.1348s
18	171557	214385	0.138s
19	180943	190538	0.1382s
20	190329	215226	0.2011s
21	199715	208127	0.1436s
22	209101	232807	0.1529s
23	218487	226591	0.2715s
24	227873	229373	0.1736s
25	237259	253977	0.1951s
26	246645	243385	0.174s
27	256031	267979	0.2186s
28	265417	260027	0.1604s
29	274803	284613	0.2019s
30	284189	309199	0.1939s
31	293575	285178	0.166s
32	302961	309756	0.1902s
33	312347	334326	0.193s
34	321733	358888	0.1827s
35	331119	315180	0.2347s
36	340505	339682	0.2398s
37	349891	364184	0.2898s
38	359277	316063	0.2132s
39	368663	323220	0.2145s
40	378049	347718	0.2156s
41	387435	372212	0.3292s
42	396821	325783	0.2189s
43	406207	327684	0.4011s
44	415593	333570	0.4915s
45	424979	335007	0.4606s
46	434365	334654	0.2132s
47	443751	359034	0.237s
48	453137	383414	0.3698s
49	462523	353912	0.2712s
50	471909	359523	0.4341s
51	481295	361664	0.2218s
52	490681	368064	0.5377s
53	500067	373997	0.2281s
54	509453	398333	0.3074s
55	518839	422669	0.3649s
56	528225	392006	0.4278s
57	537611	396928	0.2412s
58	546997	403217	0.2678s
59	556383	427535	0.6201s
60	565769	414553	0.8727s
61	575155	419021	0.6154s
62	584541	423048	0.3541s
63	593927	427240	0.2869s
64	603313	451534	0.3018s
65	612699	475828	0.5103s
66	622085	445745	0.3788s
67	631471	450069	0.3618s
68	640857	474357	0.3479s
69	650243	462695	0.3986s
70	659629	486983	0.3298s
71	669015	475979	0.4875s
72	678401	500267	0.3104s
73	687787	487970	0.4889s
74	697173	512254	0.308s
75	706559	500521	0.5741s
76	715945	524805	0.483s
77	725331	512480	0.5089s
78	734717	518664	0.3179s
79	744103	542948	0.4422s
80	753489	567232	0.9968s
81	762875	537664	0.7051s
82	772261	544144	1.446s
83	781647	547976	1.48s
84	791033	550260	0.3675s
85	800419	550565	0.3601s
86	809805	574825	2.248s
87	819191	562108	0.9293s
88	828577	566376	1.168s
89	837963	570916	0.3737s
90	847349	595168	1.107s
91	856735	581931	0.926s
92	866121	586611	0.7281s
93	875507	592560	2.437s
94	884893	591566	1.444s
95	894279	595924	0.6775s
96	903665	601128	1.087s
97	913051	606721	0.502s
98	922437	611164	0.4311s
99	931823	635376	1.189s
100	941209	616994	0.5165s
101	950595	641204	0.4738s
102	959981	627567	0.8642s
103	969367	632063	1.306s
104	978753	635137	0.4401s
105	988139	659331	1.116s
106	997525	643159	3.174s
107	1006911	586226	1.833s
108	1016297	580464	0.8649s
109	1025683	581359	1.369s
110	1035069	583616	0.8394s
111	1044455	588746	3.062s
112	1053841	592403	2.059s
113	1063227	550362	21.84s
This is the last UNSAT round.
