#iterationNumber	varNumber	clauseNumber	itertionTime
1	6460	16819	0.1148s
2	11178	21541	0.03726s
3	15896	34225	0.04339s
4	20614	46909	0.05074s
5	25332	58729	0.1065s
6	30050	71125	0.3252s
7	34768	80630	0.07334s
8	39486	89622	0.06629s
9	44204	102254	0.06156s
10	48922	102612	0.06349s
11	53640	115244	0.05954s
12	58358	127876	0.07569s
13	63076	134439	0.05976s
14	67794	146871	0.06352s
15	72512	60582	0.0694s
16	77230	72912	0.05698s
17	81948	51188	0.0566s
18	86666	63494	0.06359s
19	91384	75756	0.06283s
20	96102	47898	0.06459s
21	100820	60136	0.06347s
22	105538	72368	0.06303s
23	110256	84580	0.06644s
24	114974	42466	0.06198s
25	119692	54666	0.06091s
26	124410	66866	0.06835s
27	129128	79060	0.07286s
28	133846	45890	0.06797s
29	138564	58068	0.06719s
30	143282	70238	0.07033s
31	148000	82404	0.08063s
32	152718	47355	0.07697s
33	157436	59509	0.0938s
34	162154	46709	0.08383s
35	166872	45212	0.07804s
36	171590	57358	0.08177s
37	176308	69504	0.1054s
38	181026	47020	0.08099s
39	185744	47862	0.08403s
40	190462	60000	0.08228s
41	195180	72134	0.08299s
42	199898	84260	0.09955s
43	204616	48206	0.0973s
44	209334	48765	0.0998s
45	214052	60841	0.1009s
46	218770	43055	0.08742s
47	223488	55111	0.08845s
48	228206	67163	0.09982s
49	232924	38935	0.09183s
50	237642	50979	0.09112s
51	242360	63019	0.09975s
52	247078	75055	0.09629s
53	251796	87079	0.09294s
54	256514	99099	0.1401s
55	261232	35625	0.09709s
56	265950	47629	0.1012s
57	270668	59629	0.1025s
58	275386	71621	0.1027s
59	280104	83609	0.6522s
60	284822	33976	0.1733s
This is the last UNSAT round.
