#iterationNumber	varNumber	clauseNumber	itertionTime
1	10971	28615	0.1988s
2	19333	36268	0.06847s
3	27695	58534	0.06625s
4	36057	80788	0.07317s
5	44419	62594	0.07512s
6	52781	84836	0.09248s
7	61143	80649	0.07708s
8	69505	102883	0.07668s
9	77867	125117	0.08462s
10	86229	108130	0.08388s
11	94591	130280	0.08489s
12	102953	152430	0.08682s
13	111315	174548	0.1023s
14	119677	125980	0.09793s
15	128039	148086	0.1008s
16	136401	170184	0.109s
17	144763	152754	0.106s
18	153125	174844	0.165s
19	161487	167700	0.1097s
20	169849	189786	0.1278s
21	178211	211844	0.1278s
22	186573	179460	0.1183s
23	194935	201510	0.1676s
24	203297	223556	0.198s
25	211659	203842	0.1316s
26	220021	212016	0.1211s
27	228383	234050	0.1501s
28	236745	256080	0.152s
29	245107	236420	0.1349s
30	253469	258450	0.1389s
31	261831	280480	0.1724s
32	270193	302510	0.1867s
33	278555	268574	0.1782s
34	286917	290596	0.153s
35	295279	283027	0.1612s
36	303641	305047	0.1634s
37	312003	327063	0.1708s
38	320365	349079	0.1847s
39	328727	314341	0.1621s
40	337089	336357	0.1753s
41	345451	358369	0.1855s
42	353813	380381	0.2699s
43	362175	343510	0.4194s
44	370537	350024	0.3451s
45	378899	332371	0.2108s
46	387261	338955	0.188s
47	395623	360927	0.2042s
48	403985	382899	0.2265s
49	412347	358100	0.2172s
50	420709	380072	0.2396s
51	429071	402020	0.4361s
52	437433	315303	0.2151s
53	445795	337193	0.2368s
54	454157	313446	0.2194s
55	462519	335328	0.2999s
56	470881	321655	0.2445s
57	479243	343517	0.2371s
58	487605	328781	0.4485s
59	495967	350631	0.2374s
60	504329	334193	0.3305s
61	512691	356019	0.2458s
62	521053	342882	0.2324s
63	529415	364700	0.2356s
64	537777	386518	0.2469s
65	546139	408336	0.2529s
66	554501	363758	0.2816s
67	562863	385576	0.3967s
68	571225	373853	0.2895s
69	579587	395665	0.4382s
70	587949	380864	0.4549s
71	596311	381769	0.2809s
72	604673	383910	0.472s
73	613035	388274	0.2573s
74	621397	410060	0.5913s
75	629759	396087	0.3267s
76	638121	417869	0.2906s
77	646483	439643	0.4474s
78	654845	399556	0.2597s
79	663207	397732	0.5263s
80	671569	401481	0.3599s
81	679931	423221	0.3799s
82	688293	408757	0.3095s
83	696655	430493	0.327s
84	705017	415200	0.3586s
85	713379	436932	0.3008s
86	721741	458652	0.3056s
87	730103	424335	0.354s
88	738465	446047	0.3193s
89	746827	467759	0.3269s
90	755189	438670	0.302s
91	763551	460382	0.5751s
92	771913	447263	0.35s
93	780275	468967	0.3233s
94	788637	448671	0.3777s
95	796999	470375	0.4227s
96	805361	457012	0.4329s
97	813723	478716	0.3872s
98	822085	465437	0.3159s
99	830447	487137	1.099s
100	838809	473002	0.7857s
101	847171	477524	0.8402s
102	855533	480919	0.7381s
103	863895	482558	1.188s
104	872257	486577	0.3779s
105	880619	508263	0.3863s
106	888981	529945	0.492s
107	897343	490031	0.3724s
108	905705	511703	1.308s
109	914067	493376	0.6916s
110	922429	495869	0.5512s
111	930791	496536	0.459s
112	939153	518180	0.6167s
113	947515	503826	0.5593s
114	955877	507328	0.4841s
115	964239	509613	0.9501s
116	972601	513451	0.9584s
117	980963	516344	0.6085s
118	989325	520361	0.8215s
119	997687	520514	0.6114s
120	1006049	518372	0.6718s
121	1014411	505229	0.7768s
122	1022773	509245	1.483s
123	1031135	497443	0.5338s
124	1039497	499192	1.591s
125	1047859	485265	0.469s
126	1056221	506797	0.4019s
127	1064583	528329	1.456s
128	1072945	474942	1.77s
129	1081307	454662	2.501s
This is the last UNSAT round.
